,day,day_str,hour,hour_str,is_eight,is_eighteen,is_nine,is_seventeen,minute,minute_str,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,volume0,volume1,volume2,volume3,volume4,volume5,week,week_str,weekend,y,volume5_0,volume5_1,volume5_2,volume5_3
666,5,5D,8,8H,1,0,0,0,20,20M,2.0,2.0,0.0,5.0,4.0,3.0,2.0,2.0,0.0,5.0,4.0,3.0,2,2W,0,15.0,7.0,0.0,104.0,34.0
667,5,5D,8,8H,1,0,0,0,40,40M,2.0,0.0,5.0,4.0,3.0,12.0,2.0,0.0,5.0,4.0,3.0,12.0,2,2W,0,10.0,4.0,0.0,114.0,32.0
668,5,5D,9,9H,0,0,1,0,0,0M,0.0,5.0,4.0,3.0,12.0,17.0,0.0,5.0,4.0,3.0,12.0,15.0,2,2W,0,5.0,8.0,15.0,104.0,41.0
669,5,5D,9,9H,0,0,1,0,20,20M,5.0,4.0,3.0,12.0,17.0,10.0,5.0,4.0,3.0,12.0,15.0,10.0,2,2W,0,14.0,8.0,18.0,107.0,35.0
670,5,5D,9,9H,0,0,1,0,40,40M,4.0,3.0,12.0,17.0,10.0,7.0,4.0,3.0,12.0,15.0,10.0,5.0,2,2W,0,10.0,10.0,14.0,91.0,35.0
671,5,5D,10,10H,0,0,0,0,0,0M,3.0,12.0,17.0,10.0,7.0,14.0,3.0,12.0,15.0,10.0,5.0,14.0,2,2W,0,2.0,9.0,11.0,92.0,23.0
672,5,5D,10,10H,0,0,0,0,20,20M,12.0,17.0,10.0,7.0,14.0,10.0,12.0,15.0,10.0,5.0,14.0,10.0,2,2W,0,10.0,11.0,8.0,75.0,21.0
673,5,5D,10,10H,0,0,0,0,40,40M,17.0,10.0,7.0,14.0,10.0,2.0,15.0,10.0,5.0,14.0,10.0,2.0,2,2W,0,15.0,14.0,0.0,80.0,19.0
674,5,5D,11,11H,0,0,0,0,0,0M,10.0,7.0,14.0,10.0,2.0,11.0,10.0,5.0,14.0,10.0,2.0,10.0,2,2W,0,20.0,10.0,0.0,73.0,12.0
675,5,5D,11,11H,0,0,0,0,20,20M,7.0,14.0,10.0,2.0,11.0,20.0,5.0,14.0,10.0,2.0,10.0,15.0,2,2W,0,11.0,10.0,10.0,77.0,13.0
676,5,5D,11,11H,0,0,0,0,40,40M,14.0,10.0,2.0,11.0,20.0,23.0,14.0,10.0,2.0,10.0,15.0,20.0,2,2W,0,11.0,13.0,4.0,84.0,16.0
677,5,5D,12,12H,0,0,0,0,0,0M,10.0,2.0,11.0,20.0,23.0,11.0,10.0,2.0,10.0,15.0,20.0,11.0,2,2W,0,10.0,11.0,12.0,58.0,13.0
678,5,5D,12,12H,0,0,0,0,20,20M,2.0,11.0,20.0,23.0,11.0,11.0,2.0,10.0,15.0,20.0,11.0,11.0,2,2W,0,5.0,8.0,7.0,70.0,9.0
679,5,5D,12,12H,0,0,0,0,40,40M,11.0,20.0,23.0,11.0,11.0,13.0,10.0,15.0,20.0,11.0,11.0,10.0,2,2W,0,8.0,13.0,9.0,69.0,18.0
680,5,5D,13,13H,0,0,0,0,0,0M,20.0,23.0,11.0,11.0,13.0,5.0,15.0,20.0,11.0,11.0,10.0,5.0,2,2W,0,8.0,9.0,3.0,100.0,10.0
681,5,5D,13,13H,0,0,0,0,20,20M,23.0,11.0,11.0,13.0,5.0,8.0,20.0,11.0,11.0,10.0,5.0,8.0,2,2W,0,13.0,5.0,4.0,117.0,15.0
682,5,5D,13,13H,0,0,0,0,40,40M,11.0,11.0,13.0,5.0,8.0,8.0,11.0,11.0,10.0,5.0,8.0,8.0,2,2W,0,13.0,8.0,12.0,109.0,18.0
683,5,5D,14,14H,0,0,0,0,0,0M,11.0,13.0,5.0,8.0,8.0,25.0,11.0,10.0,5.0,8.0,8.0,13.0,2,2W,0,22.0,16.0,9.0,106.0,15.0
684,5,5D,14,14H,0,0,0,0,20,20M,13.0,5.0,8.0,8.0,25.0,15.0,10.0,5.0,8.0,8.0,13.0,13.0,2,2W,0,12.0,8.0,6.0,123.0,15.0
685,5,5D,14,14H,0,0,0,0,40,40M,5.0,8.0,8.0,25.0,15.0,29.0,5.0,8.0,8.0,13.0,13.0,22.0,2,2W,0,18.0,15.0,5.0,109.0,12.0
686,5,5D,15,15H,0,0,0,0,0,0M,8.0,8.0,25.0,15.0,29.0,17.0,8.0,8.0,13.0,13.0,22.0,12.0,2,2W,0,14.0,10.0,3.0,111.0,16.0
687,5,5D,15,15H,0,0,0,0,20,20M,8.0,25.0,15.0,29.0,17.0,24.0,8.0,13.0,13.0,22.0,12.0,18.0,2,2W,0,11.0,21.0,9.0,69.0,7.0
688,5,5D,15,15H,0,0,0,0,40,40M,25.0,15.0,29.0,17.0,24.0,22.0,13.0,13.0,22.0,12.0,18.0,14.0,2,2W,0,13.0,16.0,8.0,138.0,11.0
689,5,5D,16,16H,0,0,0,0,0,0M,15.0,29.0,17.0,24.0,22.0,11.0,13.0,22.0,12.0,18.0,14.0,11.0,2,2W,0,20.0,12.0,6.0,133.0,15.0
690,5,5D,16,16H,0,0,0,0,20,20M,29.0,17.0,24.0,22.0,11.0,18.0,22.0,12.0,18.0,14.0,11.0,13.0,2,2W,0,20.0,13.0,12.0,135.0,10.0
691,5,5D,16,16H,0,0,0,0,40,40M,17.0,24.0,22.0,11.0,18.0,23.0,12.0,18.0,14.0,11.0,13.0,20.0,2,2W,0,19.0,19.0,13.0,129.0,18.0
692,5,5D,17,17H,0,0,0,1,0,0M,24.0,22.0,11.0,18.0,23.0,27.0,18.0,14.0,11.0,13.0,20.0,20.0,2,2W,0,23.0,13.0,8.0,148.0,29.0
693,5,5D,17,17H,0,0,0,1,20,20M,22.0,11.0,18.0,23.0,27.0,19.0,14.0,11.0,13.0,20.0,20.0,19.0,2,2W,0,16.0,12.0,8.0,143.0,76.0
694,5,5D,17,17H,0,0,0,1,40,40M,11.0,18.0,23.0,27.0,19.0,30.0,11.0,13.0,20.0,20.0,19.0,23.0,2,2W,0,12.0,19.0,11.0,131.0,56.0
695,5,5D,18,18H,0,1,0,0,0,0M,18.0,23.0,27.0,19.0,30.0,21.0,13.0,20.0,20.0,19.0,23.0,16.0,2,2W,0,10.0,15.0,10.0,133.0,79.0
696,5,5D,18,18H,0,1,0,0,20,20M,23.0,27.0,19.0,30.0,21.0,15.0,20.0,20.0,19.0,23.0,16.0,12.0,2,2W,0,12.0,8.0,4.0,52.0,69.0
697,5,5D,18,18H,0,1,0,0,40,40M,27.0,19.0,30.0,21.0,15.0,11.0,20.0,19.0,23.0,16.0,12.0,10.0,2,2W,0,5.0,6.0,2.0,25.0,43.0
698,5,5D,19,19H,0,0,0,0,0,0M,19.0,30.0,21.0,15.0,11.0,14.0,19.0,23.0,16.0,12.0,10.0,12.0,2,2W,0,4.0,9.0,3.0,32.0,54.0
699,5,5D,19,19H,0,0,0,0,20,20M,30.0,21.0,15.0,11.0,14.0,5.0,23.0,16.0,12.0,10.0,12.0,5.0,2,2W,0,0.0,7.0,2.0,27.0,52.0
700,5,5D,19,19H,0,0,0,0,40,40M,21.0,15.0,11.0,14.0,5.0,4.0,16.0,12.0,10.0,12.0,5.0,4.0,2,2W,0,0.0,7.0,2.0,20.0,42.0
701,5,5D,20,20H,0,0,0,0,0,0M,15.0,11.0,14.0,5.0,4.0,0.0,12.0,10.0,12.0,5.0,4.0,0.0,2,2W,0,9.0,5.0,7.0,23.0,54.0
702,5,5D,20,20H,0,0,0,0,20,20M,11.0,14.0,5.0,4.0,0.0,0.0,10.0,12.0,5.0,4.0,0.0,0.0,2,2W,0,10.0,8.0,5.0,21.0,48.0
703,5,5D,20,20H,0,0,0,0,40,40M,14.0,5.0,4.0,0.0,0.0,23.0,12.0,5.0,4.0,0.0,0.0,9.0,2,2W,0,6.0,7.0,4.0,17.0,48.0
704,5,5D,21,21H,0,0,0,0,0,0M,5.0,4.0,0.0,0.0,23.0,10.0,5.0,4.0,0.0,0.0,9.0,10.0,2,2W,0,7.0,3.0,7.0,15.0,42.0
705,5,5D,21,21H,0,0,0,0,20,20M,4.0,0.0,0.0,23.0,10.0,6.0,4.0,0.0,0.0,9.0,10.0,6.0,2,2W,0,7.0,6.0,1.0,16.0,29.0
706,5,5D,21,21H,0,0,0,0,40,40M,0.0,0.0,23.0,10.0,6.0,7.0,0.0,0.0,9.0,10.0,6.0,7.0,2,2W,0,4.0,2.0,1.0,14.0,31.0
707,5,5D,22,22H,0,0,0,0,0,0M,0.0,23.0,10.0,6.0,7.0,10.0,0.0,9.0,10.0,6.0,7.0,7.0,2,2W,0,4.0,5.0,1.0,13.0,35.0
708,5,5D,22,22H,0,0,0,0,20,20M,23.0,10.0,6.0,7.0,10.0,4.0,9.0,10.0,6.0,7.0,7.0,4.0,2,2W,0,2.0,0.0,1.0,11.0,19.0
709,5,5D,22,22H,0,0,0,0,40,40M,10.0,6.0,7.0,10.0,4.0,4.0,10.0,6.0,7.0,7.0,4.0,4.0,2,2W,0,1.0,1.0,1.0,10.0,18.0
710,5,5D,23,23H,0,0,0,0,0,0M,6.0,7.0,10.0,4.0,4.0,2.0,6.0,7.0,7.0,4.0,4.0,2.0,2,2W,0,1.0,1.0,1.0,9.0,12.0
711,5,5D,23,23H,0,0,0,0,20,20M,7.0,10.0,4.0,4.0,2.0,1.0,7.0,7.0,4.0,4.0,2.0,1.0,2,2W,0,0.0,3.0,0.0,9.0,14.0
712,5,5D,23,23H,0,0,0,0,40,40M,10.0,4.0,4.0,2.0,1.0,1.0,7.0,4.0,4.0,2.0,1.0,1.0,2,2W,0,0.0,1.0,0.0,11.0,6.0
713,6,6D,0,0H,0,0,0,0,0,0M,4.0,4.0,2.0,1.0,1.0,0.0,4.0,4.0,2.0,1.0,1.0,0.0,3,3W,0,0.0,0.0,0.0,7.0,1.0
714,6,6D,0,0H,0,0,0,0,20,20M,4.0,2.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,3,3W,0,0.0,0.0,0.0,13.0,2.0
715,6,6D,0,0H,0,0,0,0,40,40M,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3,3W,0,0.0,0.0,0.0,1.0,1.0
716,6,6D,1,1H,0,0,0,0,0,0M,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,3W,0,1.0,0.0,1.0,4.0,4.0
717,6,6D,1,1H,0,0,0,0,20,20M,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3W,0,0.0,0.0,0.0,4.0,0.0
718,6,6D,1,1H,0,0,0,0,40,40M,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3W,0,1.0,1.0,0.0,0.0,0.0
719,6,6D,2,2H,0,0,0,0,0,0M,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,3W,0,0.0,1.0,0.0,2.0,0.0
720,6,6D,2,2H,0,0,0,0,20,20M,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,3W,0,0.0,1.0,0.0,1.0,0.0
721,6,6D,2,2H,0,0,0,0,40,40M,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,3W,0,0.0,0.0,0.0,0.0,0.0
722,6,6D,3,3H,0,0,0,0,0,0M,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,3W,0,0.0,0.0,0.0,0.0,0.0
723,6,6D,3,3H,0,0,0,0,20,20M,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,3W,0,0.0,0.0,0.0,1.0,0.0
724,6,6D,3,3H,0,0,0,0,40,40M,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3W,0,0.0,0.0,0.0,2.0,0.0
725,6,6D,4,4H,0,0,0,0,0,0M,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3W,0,0.0,0.0,0.0,2.0,0.0
726,6,6D,4,4H,0,0,0,0,20,20M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3W,0,0.0,0.0,0.0,2.0,0.0
727,6,6D,4,4H,0,0,0,0,40,40M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3W,0,0.0,1.0,0.0,3.0,0.0
728,6,6D,5,5H,0,0,0,0,0,0M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3W,0,1.0,1.0,0.0,2.0,0.0
729,6,6D,5,5H,0,0,0,0,20,20M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3W,0,0.0,2.0,0.0,4.0,0.0
730,6,6D,5,5H,0,0,0,0,40,40M,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3W,0,0.0,0.0,0.0,3.0,12.0
731,6,6D,6,6H,0,0,0,0,0,0M,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,3W,0,1.0,0.0,2.0,14.0,9.0
732,6,6D,6,6H,0,0,0,0,20,20M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3W,0,1.0,0.0,1.0,9.0,11.0
733,6,6D,6,6H,0,0,0,0,40,40M,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3,3W,0,2.0,2.0,0.0,16.0,15.0
734,6,6D,7,7H,0,0,0,0,0,0M,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3,3W,0,3.0,2.0,4.0,10.0,14.0
735,6,6D,7,7H,0,0,0,0,20,20M,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,3,3W,0,7.0,0.0,2.0,13.0,32.0
736,6,6D,7,7H,0,0,0,0,40,40M,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,3.0,3,3W,0,13.0,5.0,4.0,19.0,68.0
737,6,6D,8,8H,1,0,0,0,0,0M,0.0,1.0,1.0,2.0,3.0,7.0,0.0,1.0,1.0,2.0,3.0,7.0,3,3W,0,8.0,4.0,2.0,13.0,72.0
738,6,6D,8,8H,1,0,0,0,20,20M,1.0,1.0,2.0,3.0,7.0,13.0,1.0,1.0,2.0,3.0,7.0,13.0,3,3W,0,7.0,3.0,7.0,20.0,88.0
739,6,6D,8,8H,1,0,0,0,40,40M,1.0,2.0,3.0,7.0,13.0,10.0,1.0,2.0,3.0,7.0,13.0,8.0,3,3W,0,19.0,12.0,8.0,14.0,105.0
740,6,6D,9,9H,0,0,1,0,0,0M,2.0,3.0,7.0,13.0,10.0,9.0,2.0,3.0,7.0,13.0,8.0,7.0,3,3W,0,16.0,15.0,8.0,14.0,99.0
741,6,6D,9,9H,0,0,1,0,20,20M,3.0,7.0,13.0,10.0,9.0,19.0,3.0,7.0,13.0,8.0,7.0,19.0,3,3W,0,12.0,10.0,6.0,10.0,114.0
742,6,6D,9,9H,0,0,1,0,40,40M,7.0,13.0,10.0,9.0,19.0,19.0,7.0,13.0,8.0,7.0,19.0,16.0,3,3W,0,12.0,5.0,0.0,11.0,117.0
743,6,6D,10,10H,0,0,0,0,0,0M,13.0,10.0,9.0,19.0,19.0,12.0,13.0,8.0,7.0,19.0,16.0,12.0,3,3W,0,17.0,14.0,0.0,13.0,102.0
744,6,6D,10,10H,0,0,0,0,20,20M,10.0,9.0,19.0,19.0,12.0,12.0,8.0,7.0,19.0,16.0,12.0,12.0,3,3W,0,9.0,10.0,0.0,9.0,82.0
745,6,6D,10,10H,0,0,0,0,40,40M,9.0,19.0,19.0,12.0,12.0,17.0,7.0,19.0,16.0,12.0,12.0,17.0,3,3W,0,7.0,2.0,0.0,11.0,82.0
746,6,6D,11,11H,0,0,0,0,0,0M,19.0,19.0,12.0,12.0,17.0,12.0,19.0,16.0,12.0,12.0,17.0,9.0,3,3W,0,18.0,10.0,0.0,10.0,85.0
747,6,6D,11,11H,0,0,0,0,20,20M,19.0,12.0,12.0,17.0,12.0,9.0,16.0,12.0,12.0,17.0,9.0,7.0,3,3W,0,12.0,15.0,0.0,16.0,80.0
748,6,6D,11,11H,0,0,0,0,40,40M,12.0,12.0,17.0,12.0,9.0,21.0,12.0,12.0,17.0,9.0,7.0,18.0,3,3W,0,6.0,20.0,0.0,10.0,48.0
749,6,6D,12,12H,0,0,0,0,0,0M,12.0,17.0,12.0,9.0,21.0,14.0,12.0,17.0,9.0,7.0,18.0,12.0,3,3W,0,8.0,11.0,7.0,10.0,45.0
750,6,6D,12,12H,0,0,0,0,20,20M,17.0,12.0,9.0,21.0,14.0,7.0,17.0,9.0,7.0,18.0,12.0,6.0,3,3W,0,9.0,11.0,6.0,16.0,62.0
751,6,6D,12,12H,0,0,0,0,40,40M,12.0,9.0,21.0,14.0,7.0,12.0,9.0,7.0,18.0,12.0,6.0,8.0,3,3W,0,11.0,10.0,5.0,10.0,69.0
752,6,6D,13,13H,0,0,0,0,0,0M,9.0,21.0,14.0,7.0,12.0,9.0,7.0,18.0,12.0,6.0,8.0,9.0,3,3W,0,11.0,5.0,7.0,8.0,78.0
753,6,6D,13,13H,0,0,0,0,20,20M,21.0,14.0,7.0,12.0,9.0,14.0,18.0,12.0,6.0,8.0,9.0,11.0,3,3W,0,23.0,8.0,6.0,11.0,75.0
754,6,6D,13,13H,0,0,0,0,40,40M,14.0,7.0,12.0,9.0,14.0,13.0,12.0,6.0,8.0,9.0,11.0,11.0,3,3W,0,14.0,8.0,7.0,7.0,69.0
755,6,6D,14,14H,0,0,0,0,0,0M,7.0,12.0,9.0,14.0,13.0,30.0,6.0,8.0,9.0,11.0,11.0,23.0,3,3W,0,16.0,13.0,12.0,11.0,66.0
756,6,6D,14,14H,0,0,0,0,20,20M,12.0,9.0,14.0,13.0,30.0,19.0,8.0,9.0,11.0,11.0,23.0,14.0,3,3W,0,13.0,13.0,10.0,13.0,75.0
757,6,6D,14,14H,0,0,0,0,40,40M,9.0,14.0,13.0,30.0,19.0,21.0,9.0,11.0,11.0,23.0,14.0,16.0,3,3W,0,13.0,22.0,8.0,18.0,66.0
758,6,6D,15,15H,0,0,0,0,0,0M,14.0,13.0,30.0,19.0,21.0,16.0,11.0,11.0,23.0,14.0,16.0,13.0,3,3W,0,25.0,12.0,10.0,9.0,67.0
759,6,6D,15,15H,0,0,0,0,20,20M,13.0,30.0,19.0,21.0,16.0,26.0,11.0,23.0,14.0,16.0,13.0,13.0,3,3W,0,15.0,18.0,13.0,12.0,64.0
760,6,6D,15,15H,0,0,0,0,40,40M,30.0,19.0,21.0,16.0,26.0,30.0,23.0,14.0,16.0,13.0,13.0,25.0,3,3W,0,10.0,14.0,5.0,8.0,82.0
761,6,6D,16,16H,0,0,0,0,0,0M,19.0,21.0,16.0,26.0,30.0,18.0,14.0,16.0,13.0,13.0,25.0,15.0,3,3W,0,18.0,11.0,8.0,8.0,78.0
762,6,6D,16,16H,0,0,0,0,20,20M,21.0,16.0,26.0,30.0,18.0,10.0,16.0,13.0,13.0,25.0,15.0,10.0,3,3W,0,22.0,13.0,5.0,8.0,85.0
763,6,6D,16,16H,0,0,0,0,40,40M,16.0,26.0,30.0,18.0,10.0,25.0,13.0,13.0,25.0,15.0,10.0,18.0,3,3W,0,11.0,20.0,4.0,11.0,71.0
764,6,6D,17,17H,0,0,0,1,0,0M,26.0,30.0,18.0,10.0,25.0,25.0,13.0,25.0,15.0,10.0,18.0,22.0,3,3W,0,18.0,20.0,3.0,10.0,78.0
765,6,6D,17,17H,0,0,0,1,20,20M,30.0,18.0,10.0,25.0,25.0,16.0,25.0,15.0,10.0,18.0,22.0,11.0,3,3W,0,11.0,19.0,8.0,13.0,86.0
766,6,6D,17,17H,0,0,0,1,40,40M,18.0,10.0,25.0,25.0,16.0,28.0,15.0,10.0,18.0,22.0,11.0,18.0,3,3W,0,11.0,23.0,5.0,12.0,78.0
767,6,6D,18,18H,0,1,0,0,0,0M,10.0,25.0,25.0,16.0,28.0,11.0,10.0,18.0,22.0,11.0,18.0,11.0,3,3W,0,14.0,16.0,7.0,9.0,70.0
768,6,6D,18,18H,0,1,0,0,20,20M,25.0,25.0,16.0,28.0,11.0,14.0,18.0,22.0,11.0,18.0,11.0,11.0,3,3W,0,5.0,12.0,5.0,4.0,71.0
769,6,6D,18,18H,0,1,0,0,40,40M,25.0,16.0,28.0,11.0,14.0,16.0,22.0,11.0,18.0,11.0,11.0,14.0,3,3W,0,8.0,10.0,3.0,7.0,70.0
770,6,6D,19,19H,0,0,0,0,0,0M,16.0,28.0,11.0,14.0,16.0,7.0,11.0,18.0,11.0,11.0,14.0,5.0,3,3W,0,11.0,12.0,9.0,6.0,67.0
771,6,6D,19,19H,0,0,0,0,20,20M,28.0,11.0,14.0,16.0,7.0,8.0,18.0,11.0,11.0,14.0,5.0,8.0,3,3W,0,9.0,5.0,4.0,5.0,58.0
772,6,6D,19,19H,0,0,0,0,40,40M,11.0,14.0,16.0,7.0,8.0,11.0,11.0,11.0,14.0,5.0,8.0,11.0,3,3W,0,14.0,4.0,4.0,3.0,45.0
773,6,6D,20,20H,0,0,0,0,0,0M,14.0,16.0,7.0,8.0,11.0,11.0,11.0,14.0,5.0,8.0,11.0,9.0,3,3W,0,10.0,0.0,2.0,2.0,44.0
774,6,6D,20,20H,0,0,0,0,20,20M,16.0,7.0,8.0,11.0,11.0,23.0,14.0,5.0,8.0,11.0,9.0,14.0,3,3W,0,4.0,0.0,3.0,1.0,41.0
775,6,6D,20,20H,0,0,0,0,40,40M,7.0,8.0,11.0,11.0,23.0,10.0,5.0,8.0,11.0,9.0,14.0,10.0,3,3W,0,3.0,9.0,5.0,6.0,25.0
776,6,6D,21,21H,0,0,0,0,0,0M,8.0,11.0,11.0,23.0,10.0,4.0,8.0,11.0,9.0,14.0,10.0,4.0,3,3W,0,1.0,10.0,6.0,4.0,26.0
777,6,6D,21,21H,0,0,0,0,20,20M,11.0,11.0,23.0,10.0,4.0,3.0,11.0,9.0,14.0,10.0,4.0,3.0,3,3W,0,2.0,6.0,3.0,3.0,40.0
778,6,6D,21,21H,0,0,0,0,40,40M,11.0,23.0,10.0,4.0,3.0,1.0,9.0,14.0,10.0,4.0,3.0,1.0,3,3W,0,0.0,7.0,2.0,3.0,28.0
779,6,6D,22,22H,0,0,0,0,0,0M,23.0,10.0,4.0,3.0,1.0,2.0,14.0,10.0,4.0,3.0,1.0,2.0,3,3W,0,2.0,7.0,4.0,2.0,43.0
780,6,6D,22,22H,0,0,0,0,20,20M,10.0,4.0,3.0,1.0,2.0,0.0,10.0,4.0,3.0,1.0,2.0,0.0,3,3W,0,1.0,4.0,0.0,2.0,41.0
781,6,6D,22,22H,0,0,0,0,40,40M,4.0,3.0,1.0,2.0,0.0,2.0,4.0,3.0,1.0,2.0,0.0,2.0,3,3W,0,1.0,4.0,1.0,5.0,26.0
782,6,6D,23,23H,0,0,0,0,0,0M,3.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,3,3W,0,1.0,2.0,0.0,0.0,22.0
783,6,6D,23,23H,0,0,0,0,20,20M,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,3,3W,0,0.0,1.0,0.0,1.0,12.0
784,6,6D,23,23H,0,0,0,0,40,40M,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,3,3W,0,0.0,1.0,1.0,1.0,26.0
785,7,7D,0,0H,0,0,0,0,0,0M,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,4,4W,0,0.0,0.0,2.0,2.0,21.0
786,7,7D,0,0H,0,0,0,0,20,20M,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,4,4W,0,0.0,0.0,1.0,3.0,7.0
787,7,7D,0,0H,0,0,0,0,40,40M,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4,4W,0,0.0,0.0,1.0,0.0,7.0
788,7,7D,1,1H,0,0,0,0,0,0M,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4,4W,0,0.0,0.0,0.0,0.0,2.0
789,7,7D,1,1H,0,0,0,0,20,20M,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,4W,0,0.0,0.0,0.0,0.0,2.0
790,7,7D,1,1H,0,0,0,0,40,40M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4W,0,0.0,1.0,0.0,0.0,1.0
791,7,7D,2,2H,0,0,0,0,0,0M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4W,0,0.0,0.0,0.0,0.0,2.0
792,7,7D,2,2H,0,0,0,0,20,20M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4W,0,0.0,1.0,1.0,0.0,0.0
793,7,7D,2,2H,0,0,0,0,40,40M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4W,0,0.0,0.0,0.0,0.0,0.0
794,7,7D,3,3H,0,0,0,0,0,0M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4W,0,0.0,0.0,0.0,0.0,0.0
795,7,7D,3,3H,0,0,0,0,20,20M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4W,0,0.0,0.0,0.0,0.0,0.0
796,7,7D,3,3H,0,0,0,0,40,40M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4W,0,0.0,0.0,0.0,0.0,0.0
797,7,7D,4,4H,0,0,0,0,0,0M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4W,0,0.0,0.0,0.0,0.0,0.0
798,7,7D,4,4H,0,0,0,0,20,20M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4W,0,0.0,0.0,1.0,0.0,0.0
799,7,7D,4,4H,0,0,0,0,40,40M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4W,0,0.0,0.0,0.0,0.0,0.0
800,7,7D,5,5H,0,0,0,0,0,0M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4W,0,0.0,0.0,0.0,0.0,0.0
801,7,7D,5,5H,0,0,0,0,20,20M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4W,0,0.0,0.0,0.0,0.0,0.0
802,7,7D,5,5H,0,0,0,0,40,40M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4W,0,2.0,1.0,0.0,0.0,11.0
803,7,7D,6,6H,0,0,0,0,0,0M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4W,0,1.0,0.0,1.0,0.0,19.0
