,day,day_str,direction,hour,hour_str,is_eight,is_eighteen,is_nine,is_seventeen,minute,minute_str,tollgate_id,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,volume0,volume1,volume2,volume3,volume4,volume5,week,week_str,weekend,y
2195,21.0,21D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,56.0,67.0,104.0,96.0,146.0,134.0,36.0,50.0,71.0,77.0,94.0,99.0,2.0,2W,0.0,122.0
2196,22.0,22D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,66.0,95.0,95.0,113.0,137.0,127.0,42.0,61.0,60.0,79.0,96.0,100.0,3.0,3W,0.0,110.0
2197,23.0,23D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,26.0,106.0,94.0,126.0,121.0,112.0,22.0,63.0,63.0,86.0,100.0,93.0,4.0,4W,0.0,105.0
2198,24.0,24D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,63.0,103.0,83.0,91.0,100.0,129.0,37.0,58.0,63.0,74.0,74.0,106.0,5.0,5W,1.0,78.0
2199,25.0,25D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,66.0,76.0,83.0,96.0,121.0,90.0,41.0,47.0,60.0,65.0,81.0,65.0,6.0,6W,1.0,95.0
2200,26.0,26D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,45.0,101.0,97.0,124.0,154.0,152.0,31.0,61.0,66.0,91.0,120.0,116.0,0.0,0W,0.0,102.0
2201,27.0,27D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,80.0,107.0,151.0,102.0,122.0,141.0,45.0,63.0,79.0,74.0,98.0,113.0,1.0,1W,0.0,73.0
2202,28.0,28D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,63.0,129.0,78.0,105.0,101.0,143.0,35.0,62.0,52.0,79.0,69.0,108.0,2.0,2W,0.0,103.0
2203,29.0,29D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,57.0,62.0,78.0,73.0,79.0,116.0,32.0,36.0,54.0,48.0,58.0,83.0,3.0,3W,0.0,83.0
2204,30.0,30D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,74.0,88.0,84.0,95.0,122.0,108.0,45.0,50.0,60.0,67.0,104.0,95.0,4.0,4W,0.0,97.0
2205,1.0,1D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,5.0,5W,1.0,
2206,2.0,2D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,6.0,6W,1.0,
2207,3.0,3D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,0.0,0W,0.0,
2208,4.0,4D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,1.0,1W,0.0,
2209,5.0,5D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,2.0,2W,0.0,
2210,6.0,6D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,3.0,3W,0.0,
2211,7.0,7D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,35.0,49.0,68.0,53.0,33.0,46.0,17.0,23.0,32.0,26.0,18.0,30.0,4.0,4W,0.0,23.0
2212,8.0,8D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,57.0,60.0,102.0,88.0,123.0,122.0,30.0,38.0,67.0,66.0,89.0,94.0,5.0,5W,1.0,130.0
2213,9.0,9D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,58.0,68.0,80.0,109.0,99.0,120.0,33.0,41.0,53.0,66.0,81.0,93.0,6.0,6W,1.0,75.0
2214,10.0,10D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,61.0,112.0,77.0,110.0,143.0,178.0,33.0,61.0,59.0,69.0,102.0,146.0,0.0,0W,0.0,107.0
2215,11.0,11D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,69.0,87.0,83.0,105.0,112.0,109.0,37.0,51.0,56.0,72.0,94.0,93.0,1.0,1W,0.0,123.0
2216,12.0,12D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,65.0,75.0,102.0,119.0,105.0,121.0,38.0,47.0,67.0,80.0,82.0,103.0,2.0,2W,0.0,100.0
2217,13.0,13D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,64.0,78.0,109.0,102.0,128.0,125.0,39.0,46.0,76.0,81.0,95.0,105.0,3.0,3W,0.0,114.0
2218,14.0,14D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,64.0,69.0,90.0,110.0,103.0,159.0,34.0,48.0,57.0,72.0,78.0,120.0,4.0,4W,0.0,152.0
2219,15.0,15D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,58.0,77.0,84.0,76.0,105.0,102.0,43.0,44.0,59.0,49.0,75.0,72.0,5.0,5W,1.0,121.0
2220,16.0,16D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,66.0,44.0,79.0,54.0,71.0,60.0,37.0,32.0,58.0,36.0,50.0,39.0,6.0,6W,1.0,108.0
2221,17.0,17D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,61.0,98.0,105.0,131.0,149.0,169.0,45.0,68.0,73.0,106.0,120.0,130.0,0.0,0W,0.0,121.0
2222,19.0,19D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,64.0,80.0,116.0,97.0,109.0,143.0,39.0,57.0,72.0,70.0,83.0,118.0,0.0,0W,0.0,131.0
2223,20.0,20D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,75.0,88.0,102.0,115.0,158.0,155.0,47.0,59.0,69.0,88.0,126.0,139.0,1.0,1W,0.0,173.0
2224,21.0,21D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,56.0,67.0,104.0,96.0,146.0,134.0,36.0,50.0,71.0,77.0,94.0,99.0,2.0,2W,0.0,122.0
2225,22.0,22D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,66.0,95.0,95.0,113.0,137.0,127.0,42.0,61.0,60.0,79.0,96.0,100.0,3.0,3W,0.0,110.0
2226,23.0,23D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,26.0,106.0,94.0,126.0,121.0,112.0,22.0,63.0,63.0,86.0,100.0,93.0,4.0,4W,0.0,105.0
2227,24.0,24D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,63.0,103.0,83.0,91.0,100.0,129.0,37.0,58.0,63.0,74.0,74.0,106.0,5.0,5W,1.0,78.0
2228,25.0,25D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,66.0,76.0,83.0,96.0,121.0,90.0,41.0,47.0,60.0,65.0,81.0,65.0,6.0,6W,1.0,95.0
2229,26.0,26D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,45.0,101.0,97.0,124.0,154.0,152.0,31.0,61.0,66.0,91.0,120.0,116.0,0.0,0W,0.0,102.0
2230,27.0,27D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,80.0,107.0,151.0,102.0,122.0,141.0,45.0,63.0,79.0,74.0,98.0,113.0,1.0,1W,0.0,73.0
2231,28.0,28D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,63.0,129.0,78.0,105.0,101.0,143.0,35.0,62.0,52.0,79.0,69.0,108.0,2.0,2W,0.0,103.0
2232,29.0,29D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,57.0,62.0,78.0,73.0,79.0,116.0,32.0,36.0,54.0,48.0,58.0,83.0,3.0,3W,0.0,83.0
2233,30.0,30D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,74.0,88.0,84.0,95.0,122.0,108.0,45.0,50.0,60.0,67.0,104.0,95.0,4.0,4W,0.0,97.0
2234,1.0,1D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,5.0,5W,1.0,
2235,2.0,2D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,6.0,6W,1.0,
2236,3.0,3D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,0.0,0W,0.0,
2237,4.0,4D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,1.0,1W,0.0,
2238,5.0,5D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,2.0,2W,0.0,
2239,6.0,6D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,3.0,3W,0.0,
2240,7.0,7D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,35.0,49.0,68.0,53.0,33.0,46.0,17.0,23.0,32.0,26.0,18.0,30.0,4.0,4W,0.0,23.0
2241,8.0,8D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,57.0,60.0,102.0,88.0,123.0,122.0,30.0,38.0,67.0,66.0,89.0,94.0,5.0,5W,1.0,130.0
2242,9.0,9D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,58.0,68.0,80.0,109.0,99.0,120.0,33.0,41.0,53.0,66.0,81.0,93.0,6.0,6W,1.0,75.0
2243,10.0,10D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,61.0,112.0,77.0,110.0,143.0,178.0,33.0,61.0,59.0,69.0,102.0,146.0,0.0,0W,0.0,107.0
2244,11.0,11D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,69.0,87.0,83.0,105.0,112.0,109.0,37.0,51.0,56.0,72.0,94.0,93.0,1.0,1W,0.0,123.0
2245,12.0,12D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,65.0,75.0,102.0,119.0,105.0,121.0,38.0,47.0,67.0,80.0,82.0,103.0,2.0,2W,0.0,100.0
2246,13.0,13D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,64.0,78.0,109.0,102.0,128.0,125.0,39.0,46.0,76.0,81.0,95.0,105.0,3.0,3W,0.0,114.0
2247,14.0,14D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,64.0,69.0,90.0,110.0,103.0,159.0,34.0,48.0,57.0,72.0,78.0,120.0,4.0,4W,0.0,152.0
2248,15.0,15D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,58.0,77.0,84.0,76.0,105.0,102.0,43.0,44.0,59.0,49.0,75.0,72.0,5.0,5W,1.0,121.0
2249,16.0,16D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,66.0,44.0,79.0,54.0,71.0,60.0,37.0,32.0,58.0,36.0,50.0,39.0,6.0,6W,1.0,108.0
2250,17.0,17D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,61.0,98.0,105.0,131.0,149.0,169.0,45.0,68.0,73.0,106.0,120.0,130.0,0.0,0W,0.0,121.0
2251,19.0,19D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,64.0,80.0,116.0,97.0,109.0,143.0,39.0,57.0,72.0,70.0,83.0,118.0,0.0,0W,0.0,131.0
2252,20.0,20D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,75.0,88.0,102.0,115.0,158.0,155.0,47.0,59.0,69.0,88.0,126.0,139.0,1.0,1W,0.0,173.0
2253,21.0,21D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,56.0,67.0,104.0,96.0,146.0,134.0,36.0,50.0,71.0,77.0,94.0,99.0,2.0,2W,0.0,122.0
2254,22.0,22D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,66.0,95.0,95.0,113.0,137.0,127.0,42.0,61.0,60.0,79.0,96.0,100.0,3.0,3W,0.0,110.0
2255,23.0,23D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,26.0,106.0,94.0,126.0,121.0,112.0,22.0,63.0,63.0,86.0,100.0,93.0,4.0,4W,0.0,105.0
2256,24.0,24D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,63.0,103.0,83.0,91.0,100.0,129.0,37.0,58.0,63.0,74.0,74.0,106.0,5.0,5W,1.0,78.0
2257,25.0,25D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,66.0,76.0,83.0,96.0,121.0,90.0,41.0,47.0,60.0,65.0,81.0,65.0,6.0,6W,1.0,95.0
2258,26.0,26D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,45.0,101.0,97.0,124.0,154.0,152.0,31.0,61.0,66.0,91.0,120.0,116.0,0.0,0W,0.0,102.0
2259,27.0,27D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,80.0,107.0,151.0,102.0,122.0,141.0,45.0,63.0,79.0,74.0,98.0,113.0,1.0,1W,0.0,73.0
2260,28.0,28D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,63.0,129.0,78.0,105.0,101.0,143.0,35.0,62.0,52.0,79.0,69.0,108.0,2.0,2W,0.0,103.0
2261,29.0,29D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,57.0,62.0,78.0,73.0,79.0,116.0,32.0,36.0,54.0,48.0,58.0,83.0,3.0,3W,0.0,83.0
2262,30.0,30D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,74.0,88.0,84.0,95.0,122.0,108.0,45.0,50.0,60.0,67.0,104.0,95.0,4.0,4W,0.0,97.0
2263,1.0,1D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,5.0,5W,1.0,
2264,2.0,2D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,6.0,6W,1.0,
2265,3.0,3D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,0.0,0W,0.0,
2266,4.0,4D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,1.0,1W,0.0,
2267,5.0,5D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,2.0,2W,0.0,
2268,6.0,6D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,3.0,3W,0.0,
2269,7.0,7D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,35.0,49.0,68.0,53.0,33.0,46.0,17.0,23.0,32.0,26.0,18.0,30.0,4.0,4W,0.0,23.0
2270,8.0,8D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,57.0,60.0,102.0,88.0,123.0,122.0,30.0,38.0,67.0,66.0,89.0,94.0,5.0,5W,1.0,130.0
2271,9.0,9D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,58.0,68.0,80.0,109.0,99.0,120.0,33.0,41.0,53.0,66.0,81.0,93.0,6.0,6W,1.0,75.0
2272,10.0,10D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,61.0,112.0,77.0,110.0,143.0,178.0,33.0,61.0,59.0,69.0,102.0,146.0,0.0,0W,0.0,107.0
2273,11.0,11D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,69.0,87.0,83.0,105.0,112.0,109.0,37.0,51.0,56.0,72.0,94.0,93.0,1.0,1W,0.0,123.0
2274,12.0,12D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,65.0,75.0,102.0,119.0,105.0,121.0,38.0,47.0,67.0,80.0,82.0,103.0,2.0,2W,0.0,100.0
2275,13.0,13D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,64.0,78.0,109.0,102.0,128.0,125.0,39.0,46.0,76.0,81.0,95.0,105.0,3.0,3W,0.0,114.0
2276,14.0,14D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,64.0,69.0,90.0,110.0,103.0,159.0,34.0,48.0,57.0,72.0,78.0,120.0,4.0,4W,0.0,152.0
2277,15.0,15D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,58.0,77.0,84.0,76.0,105.0,102.0,43.0,44.0,59.0,49.0,75.0,72.0,5.0,5W,1.0,121.0
2278,16.0,16D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,66.0,44.0,79.0,54.0,71.0,60.0,37.0,32.0,58.0,36.0,50.0,39.0,6.0,6W,1.0,108.0
2279,17.0,17D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,61.0,98.0,105.0,131.0,149.0,169.0,45.0,68.0,73.0,106.0,120.0,130.0,0.0,0W,0.0,121.0
2280,19.0,19D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,64.0,80.0,116.0,97.0,109.0,143.0,39.0,57.0,72.0,70.0,83.0,118.0,0.0,0W,0.0,131.0
2281,20.0,20D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,75.0,88.0,102.0,115.0,158.0,155.0,47.0,59.0,69.0,88.0,126.0,139.0,1.0,1W,0.0,173.0
2282,21.0,21D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,56.0,67.0,104.0,96.0,146.0,134.0,36.0,50.0,71.0,77.0,94.0,99.0,2.0,2W,0.0,122.0
2283,22.0,22D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,66.0,95.0,95.0,113.0,137.0,127.0,42.0,61.0,60.0,79.0,96.0,100.0,3.0,3W,0.0,110.0
2284,23.0,23D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,26.0,106.0,94.0,126.0,121.0,112.0,22.0,63.0,63.0,86.0,100.0,93.0,4.0,4W,0.0,105.0
2285,24.0,24D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,63.0,103.0,83.0,91.0,100.0,129.0,37.0,58.0,63.0,74.0,74.0,106.0,5.0,5W,1.0,78.0
2286,25.0,25D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,66.0,76.0,83.0,96.0,121.0,90.0,41.0,47.0,60.0,65.0,81.0,65.0,6.0,6W,1.0,95.0
2287,26.0,26D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,45.0,101.0,97.0,124.0,154.0,152.0,31.0,61.0,66.0,91.0,120.0,116.0,0.0,0W,0.0,102.0
2288,27.0,27D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,80.0,107.0,151.0,102.0,122.0,141.0,45.0,63.0,79.0,74.0,98.0,113.0,1.0,1W,0.0,73.0
2289,28.0,28D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,63.0,129.0,78.0,105.0,101.0,143.0,35.0,62.0,52.0,79.0,69.0,108.0,2.0,2W,0.0,103.0
2290,29.0,29D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,57.0,62.0,78.0,73.0,79.0,116.0,32.0,36.0,54.0,48.0,58.0,83.0,3.0,3W,0.0,83.0
2291,30.0,30D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,74.0,88.0,84.0,95.0,122.0,108.0,45.0,50.0,60.0,67.0,104.0,95.0,4.0,4W,0.0,97.0
2292,1.0,1D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,5.0,5W,1.0,
2293,2.0,2D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,6.0,6W,1.0,
2294,3.0,3D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,0.0,0W,0.0,
2295,4.0,4D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,1.0,1W,0.0,
2296,5.0,5D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,2.0,2W,0.0,
2297,6.0,6D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,3.0,3W,0.0,
2298,7.0,7D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,35.0,49.0,68.0,53.0,33.0,46.0,17.0,23.0,32.0,26.0,18.0,30.0,4.0,4W,0.0,23.0
2299,8.0,8D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,57.0,60.0,102.0,88.0,123.0,122.0,30.0,38.0,67.0,66.0,89.0,94.0,5.0,5W,1.0,130.0
2300,9.0,9D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,58.0,68.0,80.0,109.0,99.0,120.0,33.0,41.0,53.0,66.0,81.0,93.0,6.0,6W,1.0,75.0
2301,10.0,10D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,61.0,112.0,77.0,110.0,143.0,178.0,33.0,61.0,59.0,69.0,102.0,146.0,0.0,0W,0.0,107.0
2302,11.0,11D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,69.0,87.0,83.0,105.0,112.0,109.0,37.0,51.0,56.0,72.0,94.0,93.0,1.0,1W,0.0,123.0
2303,12.0,12D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,65.0,75.0,102.0,119.0,105.0,121.0,38.0,47.0,67.0,80.0,82.0,103.0,2.0,2W,0.0,100.0
2304,13.0,13D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,64.0,78.0,109.0,102.0,128.0,125.0,39.0,46.0,76.0,81.0,95.0,105.0,3.0,3W,0.0,114.0
2305,14.0,14D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,64.0,69.0,90.0,110.0,103.0,159.0,34.0,48.0,57.0,72.0,78.0,120.0,4.0,4W,0.0,152.0
2306,15.0,15D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,58.0,77.0,84.0,76.0,105.0,102.0,43.0,44.0,59.0,49.0,75.0,72.0,5.0,5W,1.0,121.0
2307,16.0,16D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,66.0,44.0,79.0,54.0,71.0,60.0,37.0,32.0,58.0,36.0,50.0,39.0,6.0,6W,1.0,108.0
2308,17.0,17D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,61.0,98.0,105.0,131.0,149.0,169.0,45.0,68.0,73.0,106.0,120.0,130.0,0.0,0W,0.0,121.0
2309,19.0,19D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,64.0,80.0,116.0,97.0,109.0,143.0,39.0,57.0,72.0,70.0,83.0,118.0,0.0,0W,0.0,131.0
2310,20.0,20D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,75.0,88.0,102.0,115.0,158.0,155.0,47.0,59.0,69.0,88.0,126.0,139.0,1.0,1W,0.0,173.0
2311,21.0,21D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,56.0,67.0,104.0,96.0,146.0,134.0,36.0,50.0,71.0,77.0,94.0,99.0,2.0,2W,0.0,122.0
2312,22.0,22D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,66.0,95.0,95.0,113.0,137.0,127.0,42.0,61.0,60.0,79.0,96.0,100.0,3.0,3W,0.0,110.0
2313,23.0,23D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,26.0,106.0,94.0,126.0,121.0,112.0,22.0,63.0,63.0,86.0,100.0,93.0,4.0,4W,0.0,105.0
2314,24.0,24D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,63.0,103.0,83.0,91.0,100.0,129.0,37.0,58.0,63.0,74.0,74.0,106.0,5.0,5W,1.0,78.0
2315,25.0,25D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,66.0,76.0,83.0,96.0,121.0,90.0,41.0,47.0,60.0,65.0,81.0,65.0,6.0,6W,1.0,95.0
2316,26.0,26D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,45.0,101.0,97.0,124.0,154.0,152.0,31.0,61.0,66.0,91.0,120.0,116.0,0.0,0W,0.0,102.0
2317,27.0,27D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,80.0,107.0,151.0,102.0,122.0,141.0,45.0,63.0,79.0,74.0,98.0,113.0,1.0,1W,0.0,73.0
2318,28.0,28D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,63.0,129.0,78.0,105.0,101.0,143.0,35.0,62.0,52.0,79.0,69.0,108.0,2.0,2W,0.0,103.0
2319,29.0,29D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,57.0,62.0,78.0,73.0,79.0,116.0,32.0,36.0,54.0,48.0,58.0,83.0,3.0,3W,0.0,83.0
2320,30.0,30D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,74.0,88.0,84.0,95.0,122.0,108.0,45.0,50.0,60.0,67.0,104.0,95.0,4.0,4W,0.0,97.0
2321,1.0,1D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,5.0,5W,1.0,
2322,2.0,2D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,6.0,6W,1.0,
2323,3.0,3D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,0.0,0W,0.0,
2324,4.0,4D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,1.0,1W,0.0,
2325,5.0,5D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,2.0,2W,0.0,
2326,6.0,6D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,,,,,,,,,,,,,3.0,3W,0.0,
2327,7.0,7D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,35.0,49.0,68.0,53.0,33.0,46.0,17.0,23.0,32.0,26.0,18.0,30.0,4.0,4W,0.0,23.0
2328,8.0,8D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,57.0,60.0,102.0,88.0,123.0,122.0,30.0,38.0,67.0,66.0,89.0,94.0,5.0,5W,1.0,130.0
2329,9.0,9D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,58.0,68.0,80.0,109.0,99.0,120.0,33.0,41.0,53.0,66.0,81.0,93.0,6.0,6W,1.0,75.0
2330,10.0,10D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,61.0,112.0,77.0,110.0,143.0,178.0,33.0,61.0,59.0,69.0,102.0,146.0,0.0,0W,0.0,107.0
2331,11.0,11D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,69.0,87.0,83.0,105.0,112.0,109.0,37.0,51.0,56.0,72.0,94.0,93.0,1.0,1W,0.0,123.0
