,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,cargo_all_model,passenger_all_model,no_all_count,cargo_all_count,passenger_all_count,volume_all,etc_all_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,vehicle_all_model_avg_S2,vehicle_all_model_avg_S3,vehicle_all_model_avg_sqrt,vehicle_model_avg5_S2,vehicle_model_avg5_S3,vehicle_model_avg5_sqrt,vehicle_model_avg4_S2,vehicle_model_avg4_S3,vehicle_model_avg4_sqrt,vehicle_model_avg3_S2,vehicle_model_avg3_S3,vehicle_model_avg3_sqrt,vehicle_model_avg2_S2,vehicle_model_avg2_S3,vehicle_model_avg2_sqrt,vehicle_model_avg1_S2,vehicle_model_avg1_S3,vehicle_model_avg1_sqrt,vehicle_model_avg0_S2,vehicle_model_avg0_S3,passenger_all_model_avg_S2,passenger_all_model_avg_S3,no_all_count_S2,no_all_count_S3,no_all_count_sqrt,no_count4_S2,no_count4_S3,no_count4_sqrt,volume1_S2,volume1_S3,volume1_sqrt,no_count5_S2,no_count5_S3,no_count5_sqrt,volume2_S2,volume2_S3,volume2_sqrt,volume3_S2,volume3_S3,volume3_sqrt,volume_all_S2,volume_all_S3,volume_all_sqrt,volume4_S2,volume4_S3,volume4_sqrt,volume5_S2,volume5_S3,volume5_sqrt,day,hour,minute
2016-10-11 11:40:00,13.0,17.0,26.0,14.0,20.0,32.0,21.0,27.0,51.0,37.0,45.0,69.0,1.61538461538,1.58823529412,1.96153846154,2.64285714286,2.25,2.15625,18.0,15.0,19.0,20.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,63.0,72.0,75.0,100.0,116.0,67.0,70.0,72.0,85.0,110.0,117.0,1.13559322034,1.11111111111,1.0,1.13333333333,1.1,1.00862068966,88.0,97.0,123.0,122.0,155.0,186.0,1.22222222222,1.2125,1.25510204082,1.37078651685,1.29166666667,1.25675675676,72.0,80.0,98.0,89.0,120.0,148.0,61.0,771.0,250.0,521.0,0.0,122.0,485.0,607.0,124.0,1.27018121911,2.04918032787,1.07422680412,1.61336032938,2.04925999004,1.12702316707,1.57943754565,1.98496880738,1.12105162984,1.66840277778,2.15502025463,1.13651514142,1.87905567479,2.57578418342,1.17080592621,1.57528113286,1.97713856471,1.12031336724,1.47015625,1.78256445312,1.10113577728,1.49382716049,1.82578875171,1.1539632267,1.23961822909,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,512000.0,8.94427191,0.0,0.0,0.0,9604.0,941192.0,9.89949493661,7921.0,704969.0,9.43398113206,368449.0,223648543.0,24.6373699895,14400.0,1728000.0,10.9544511501,21904.0,3241792.0,12.1655250606,11D,15H,20M
2016-10-11 12:00:00,17.0,26.0,14.0,20.0,32.0,13.0,27.0,51.0,37.0,45.0,69.0,26.0,1.58823529412,1.96153846154,2.64285714286,2.25,2.15625,2.0,15.0,19.0,20.0,26.0,26.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,72.0,75.0,100.0,116.0,66.0,70.0,72.0,85.0,110.0,117.0,66.0,1.11111111111,1.0,1.13333333333,1.1,1.00862068966,1.0,97.0,123.0,122.0,155.0,186.0,92.0,1.2125,1.25510204082,1.37078651685,1.29166666667,1.25675675676,1.16455696203,80.0,98.0,89.0,120.0,148.0,79.0,92.0,775.0,255.0,520.0,0.0,122.0,492.0,614.0,121.0,1.26221498371,2.09016393443,1.05691056911,1.59318666511,2.01094408055,1.12348341497,1.3561929178,1.57936390428,1.07914640435,1.57943754565,1.98496880738,1.12105162984,1.66840277778,2.15502025463,1.13651514142,1.87905567479,2.57578418342,1.17080592621,1.57528113286,1.97713856471,1.12031336724,1.47015625,1.78256445312,1.11705995109,1.18063246863,0.0,0.0,0.0,0.0,0.0,0.0,9604.0,941192.0,9.89949493661,0.0,0.0,0.0,7921.0,704969.0,9.43398113206,14400.0,1728000.0,10.9544511501,376996.0,231475544.0,24.7790233867,21904.0,3241792.0,12.1655250606,6241.0,493039.0,8.88819441732,11D,15H,40M
2016-10-11 12:20:00,26.0,14.0,20.0,32.0,13.0,11.0,51.0,37.0,45.0,69.0,26.0,17.0,1.96153846154,2.64285714286,2.25,2.15625,2.0,1.54545454545,19.0,20.0,26.0,26.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,75.0,100.0,116.0,66.0,64.0,72.0,85.0,110.0,117.0,66.0,68.0,1.0,1.13333333333,1.1,1.00862068966,1.0,1.0625,123.0,122.0,155.0,186.0,92.0,85.0,1.25510204082,1.37078651685,1.29166666667,1.25675675676,1.16455696203,1.13333333333,98.0,89.0,120.0,148.0,79.0,75.0,86.0,763.0,245.0,518.0,0.0,116.0,493.0,609.0,124.0,1.25287356322,2.11206896552,1.05070993915,1.56969216541,1.96662581644,1.11931834758,1.28444444444,1.4557037037,1.06458129484,1.3561929178,1.57936390428,1.07914640435,1.57943754565,1.98496880738,1.12105162984,1.66840277778,2.15502025463,1.13651514142,1.87905567479,2.57578418342,1.17080592621,1.57528113286,1.97713856471,1.10399137622,1.15997471173,0.0,0.0,0.0,0.0,0.0,0.0,7921.0,704969.0,9.43398113206,0.0,0.0,0.0,14400.0,1728000.0,10.9544511501,21904.0,3241792.0,12.1655250606,370881.0,225866529.0,24.6779253585,6241.0,493039.0,8.88819441732,5625.0,421875.0,8.66025403784,11D,16H,0M
2016-10-11 12:40:00,14.0,20.0,32.0,13.0,11.0,20.0,37.0,45.0,69.0,26.0,17.0,31.0,2.64285714286,2.25,2.15625,2.0,1.54545454545,1.55,20.0,26.0,26.0,15.0,18.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,100.0,116.0,66.0,64.0,92.0,85.0,110.0,117.0,66.0,68.0,97.0,1.13333333333,1.1,1.00862068966,1.0,1.0625,1.05434782609,122.0,155.0,186.0,92.0,85.0,128.0,1.37078651685,1.29166666667,1.25675675676,1.16455696203,1.13333333333,1.14285714286,89.0,120.0,148.0,79.0,75.0,112.0,93.0,768.0,225.0,543.0,0.0,110.0,513.0,623.0,131.0,1.23274478331,2.04545454545,1.05847953216,1.51965970077,1.87335256852,1.11029040494,1.30612244898,1.49271137026,1.06904496765,1.28444444444,1.4557037037,1.06458129484,1.3561929178,1.57936390428,1.07914640435,1.57943754565,1.98496880738,1.12105162984,1.66840277778,2.15502025463,1.13651514142,1.87905567479,2.57578418342,1.12037892001,1.1858981551,0.0,0.0,0.0,0.0,0.0,0.0,14400.0,1728000.0,10.9544511501,0.0,0.0,0.0,21904.0,3241792.0,12.1655250606,6241.0,493039.0,8.88819441732,388129.0,241804367.0,24.9599679487,5625.0,421875.0,8.66025403784,12544.0,1404928.0,10.5830052443,11D,16H,20M
2016-10-11 13:00:00,20.0,32.0,13.0,11.0,20.0,20.0,45.0,69.0,26.0,17.0,31.0,47.0,2.25,2.15625,2.0,1.54545454545,1.55,2.35,26.0,26.0,15.0,18.0,26.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,116.0,66.0,64.0,92.0,89.0,110.0,117.0,66.0,68.0,97.0,93.0,1.1,1.00862068966,1.0,1.0625,1.05434782609,1.04494382022,155.0,186.0,92.0,85.0,128.0,140.0,1.29166666667,1.25675675676,1.16455696203,1.13333333333,1.14285714286,1.28440366972,120.0,148.0,79.0,75.0,112.0,109.0,87.0,786.0,235.0,551.0,0.0,116.0,527.0,643.0,135.0,1.22239502333,2.02586206897,1.04554079696,1.49424959306,1.82656326616,1.10561974626,1.6496927868,2.11887146929,1.13331534434,1.30612244898,1.49271137026,1.06904496765,1.28444444444,1.4557037037,1.06458129484,1.3561929178,1.57936390428,1.07914640435,1.57943754565,1.98496880738,1.12105162984,1.66840277778,2.15502025463,1.09315555812,1.14293873344,0.0,0.0,0.0,0.0,0.0,0.0,21904.0,3241792.0,12.1655250606,0.0,0.0,0.0,6241.0,493039.0,8.88819441732,5625.0,421875.0,8.66025403784,413449.0,265847707.0,25.3574446662,12544.0,1404928.0,10.5830052443,11881.0,1295029.0,10.4403065089,11D,16H,40M
2016-10-11 13:20:00,32.0,13.0,11.0,20.0,20.0,11.0,69.0,26.0,17.0,31.0,47.0,21.0,2.15625,2.0,1.54545454545,1.55,2.35,1.90909090909,26.0,15.0,18.0,26.0,24.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,66.0,64.0,92.0,89.0,69.0,117.0,66.0,68.0,97.0,93.0,72.0,1.00862068966,1.0,1.0625,1.05434782609,1.04494382022,1.04347826087,186.0,92.0,85.0,128.0,140.0,93.0,1.25675675676,1.16455696203,1.13333333333,1.14285714286,1.28440366972,1.1625,148.0,79.0,75.0,112.0,109.0,80.0,98.0,724.0,211.0,513.0,0.0,107.0,496.0,603.0,127.0,1.20066334992,1.97196261682,1.03427419355,1.44159247983,1.73086725605,1.09574784961,1.35140625,1.57100976563,1.07819293264,1.6496927868,2.11887146929,1.13331534434,1.30612244898,1.49271137026,1.06904496765,1.28444444444,1.4557037037,1.06458129484,1.3561929178,1.57936390428,1.07914640435,1.57943754565,1.98496880738,1.06972310744,1.10638700427,0.0,0.0,0.0,0.0,0.0,0.0,6241.0,493039.0,8.88819441732,0.0,0.0,0.0,5625.0,421875.0,8.66025403784,12544.0,1404928.0,10.5830052443,363609.0,219256227.0,24.5560583156,11881.0,1295029.0,10.4403065089,6400.0,512000.0,8.94427191,11D,17H,0M
2016-10-11 13:40:00,13.0,11.0,20.0,20.0,11.0,12.0,26.0,17.0,31.0,47.0,21.0,28.0,2.0,1.54545454545,1.55,2.35,1.90909090909,2.33333333333,15.0,18.0,26.0,24.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,64.0,92.0,89.0,69.0,49.0,66.0,68.0,97.0,93.0,72.0,52.0,1.0,1.0625,1.05434782609,1.04494382022,1.04347826087,1.0612244898,92.0,85.0,128.0,140.0,93.0,80.0,1.16455696203,1.13333333333,1.14285714286,1.28440366972,1.1625,1.31147540984,79.0,75.0,112.0,109.0,80.0,61.0,89.0,618.0,170.0,448.0,0.0,87.0,429.0,516.0,118.0,1.1976744186,1.95402298851,1.04428904429,1.43442401298,1.71797294578,1.0943831224,1.7199677506,2.25569541063,1.14519666863,1.35140625,1.57100976563,1.07819293264,1.6496927868,2.11887146929,1.13331534434,1.30612244898,1.49271137026,1.06904496765,1.28444444444,1.4557037037,1.06458129484,1.3561929178,1.57936390428,1.09053960802,1.13883856502,0.0,0.0,0.0,0.0,0.0,0.0,5625.0,421875.0,8.66025403784,0.0,0.0,0.0,12544.0,1404928.0,10.5830052443,11881.0,1295029.0,10.4403065089,266256.0,137388096.0,22.7156333832,6400.0,512000.0,8.94427191,3721.0,226981.0,7.81024967591,11D,17H,20M
2016-10-11 14:00:00,11.0,20.0,20.0,11.0,12.0,12.0,17.0,31.0,47.0,21.0,28.0,20.0,1.54545454545,1.55,2.35,1.90909090909,2.33333333333,1.66666666667,18.0,26.0,24.0,18.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,92.0,89.0,69.0,49.0,80.0,68.0,97.0,93.0,72.0,52.0,85.0,1.0625,1.05434782609,1.04494382022,1.04347826087,1.0612244898,1.0625,85.0,128.0,140.0,93.0,80.0,105.0,1.13333333333,1.14285714286,1.28440366972,1.1625,1.31147540984,1.14130434783,75.0,112.0,109.0,80.0,61.0,92.0,118.0,631.0,164.0,467.0,0.0,86.0,443.0,529.0,124.0,1.19281663516,1.90697674419,1.05417607223,1.42281152512,1.69715325586,1.09216145105,1.30257561437,1.48663521205,1.06831846742,1.7199677506,2.25569541063,1.14519666863,1.35140625,1.57100976563,1.07819293264,1.6496927868,2.11887146929,1.13331534434,1.30612244898,1.49271137026,1.06904496765,1.28444444444,1.4557037037,1.11128719127,1.17149236642,0.0,0.0,0.0,0.0,0.0,0.0,12544.0,1404928.0,10.5830052443,0.0,0.0,0.0,11881.0,1295029.0,10.4403065089,6400.0,512000.0,8.94427191,279841.0,148035889.0,23.0,3721.0,226981.0,7.81024967591,8464.0,778688.0,9.59166304663,11D,17H,40M
2016-10-11 14:20:00,20.0,20.0,11.0,12.0,12.0,12.0,31.0,47.0,21.0,28.0,20.0,33.0,1.55,2.35,1.90909090909,2.33333333333,1.66666666667,2.75,26.0,24.0,18.0,17.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,89.0,69.0,49.0,80.0,74.0,97.0,93.0,72.0,52.0,85.0,78.0,1.05434782609,1.04494382022,1.04347826087,1.0612244898,1.0625,1.05405405405,128.0,140.0,93.0,80.0,105.0,111.0,1.14285714286,1.28440366972,1.1625,1.31147540984,1.14130434783,1.29069767442,112.0,109.0,80.0,61.0,92.0,86.0,78.0,657.0,180.0,477.0,0.0,87.0,453.0,540.0,127.0,1.21666666667,2.06896551724,1.05298013245,1.48027777778,1.80100462963,1.10302614052,1.66590048675,2.15017388406,1.13608876168,1.30257561437,1.48663521205,1.06831846742,1.7199677506,2.25569541063,1.14519666863,1.35140625,1.57100976563,1.07819293264,1.6496927868,2.11887146929,1.13331534434,1.30612244898,1.49271137026,1.10876715934,1.16750979029,0.0,0.0,0.0,0.0,0.0,0.0,11881.0,1295029.0,10.4403065089,0.0,0.0,0.0,6400.0,512000.0,8.94427191,3721.0,226981.0,7.81024967591,291600.0,157464000.0,23.2379000772,8464.0,778688.0,9.59166304663,7396.0,636056.0,9.2736184955,11D,18H,0M
2016-10-11 14:40:00,20.0,11.0,12.0,12.0,12.0,12.0,47.0,21.0,28.0,20.0,33.0,21.0,2.35,1.90909090909,2.33333333333,1.66666666667,2.75,1.75,24.0,18.0,17.0,21.0,21.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,69.0,49.0,80.0,74.0,81.0,93.0,72.0,52.0,85.0,78.0,90.0,1.04494382022,1.04347826087,1.0612244898,1.0625,1.05405405405,1.11111111111,140.0,93.0,80.0,105.0,111.0,111.0,1.28440366972,1.1625,1.31147540984,1.14130434783,1.29069767442,1.1935483871,109.0,80.0,61.0,92.0,86.0,93.0,76.0,640.0,170.0,470.0,0.0,79.0,442.0,521.0,128.0,1.22840690979,2.15189873418,1.06334841629,1.50898353602,1.8536458024,1.1083351974,1.42455775234,1.70027860763,1.09249640141,1.66590048675,2.15017388406,1.13608876168,1.30257561437,1.48663521205,1.06831846742,1.7199677506,2.25569541063,1.14519666863,1.35140625,1.57100976563,1.07819293264,1.6496927868,2.11887146929,1.13070985443,1.20233853299,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,512000.0,8.94427191,0.0,0.0,0.0,3721.0,226981.0,7.81024967591,8464.0,778688.0,9.59166304663,271441.0,141420761.0,22.825424421,7396.0,636056.0,9.2736184955,8649.0,804357.0,9.64365076099,11D,18H,20M
2016-10-11 15:00:00,11.0,12.0,12.0,12.0,12.0,9.0,21.0,28.0,20.0,33.0,21.0,18.0,1.90909090909,2.33333333333,1.66666666667,2.75,1.75,2.0,18.0,17.0,21.0,21.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,49.0,80.0,74.0,81.0,78.0,72.0,52.0,85.0,78.0,90.0,86.0,1.04347826087,1.0612244898,1.0625,1.05405405405,1.11111111111,1.10256410256,93.0,80.0,105.0,111.0,111.0,104.0,1.1625,1.31147540984,1.14130434783,1.29069767442,1.1935483871,1.19540229885,80.0,61.0,92.0,86.0,93.0,87.0,75.0,604.0,141.0,463.0,0.0,68.0,431.0,499.0,127.0,1.21042084168,2.07352941176,1.07424593968,1.46511861398,1.7734101059,1.10019127504,1.4289866561,1.70821393373,1.09334454718,1.42455775234,1.70027860763,1.09249640141,1.66590048675,2.15017388406,1.13608876168,1.30257561437,1.48663521205,1.06831846742,1.7199677506,2.25569541063,1.14519666863,1.35140625,1.57100976563,1.15400433891,1.23968447544,0.0,0.0,0.0,0.0,0.0,0.0,3721.0,226981.0,7.81024967591,0.0,0.0,0.0,8464.0,778688.0,9.59166304663,7396.0,636056.0,9.2736184955,249001.0,124251499.0,22.3383079037,8649.0,804357.0,9.64365076099,7569.0,658503.0,9.32737905309,11D,18H,40M
2016-10-11 15:20:00,12.0,12.0,12.0,12.0,9.0,15.0,28.0,20.0,33.0,21.0,18.0,38.0,2.33333333333,1.66666666667,2.75,1.75,2.0,2.53333333333,17.0,21.0,21.0,27.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,80.0,74.0,81.0,78.0,83.0,52.0,85.0,78.0,90.0,86.0,84.0,1.0612244898,1.0625,1.05405405405,1.11111111111,1.10256410256,1.01204819277,80.0,105.0,111.0,111.0,104.0,122.0,1.31147540984,1.14130434783,1.29069767442,1.1935483871,1.19540229885,1.24489795918,61.0,92.0,86.0,93.0,87.0,98.0,70.0,633.0,158.0,475.0,0.0,72.0,445.0,517.0,123.0,1.22437137331,2.19444444444,1.06741573034,1.49908525977,1.83543707822,1.10651316002,1.54977092878,1.92930666644,1.1157499537,1.4289866561,1.70821393373,1.09334454718,1.42455775234,1.70027860763,1.09249640141,1.66590048675,2.15017388406,1.13608876168,1.30257561437,1.48663521205,1.06831846742,1.7199677506,2.25569541063,1.13937634137,1.21618822955,0.0,0.0,0.0,0.0,0.0,0.0,8464.0,778688.0,9.59166304663,0.0,0.0,0.0,7396.0,636056.0,9.2736184955,8649.0,804357.0,9.64365076099,267289.0,138188413.0,22.7376340018,7569.0,658503.0,9.32737905309,9604.0,941192.0,9.89949493661,11D,19H,0M
2016-10-11 15:40:00,12.0,12.0,12.0,9.0,15.0,9.0,20.0,33.0,21.0,18.0,38.0,16.0,1.66666666667,2.75,1.75,2.0,2.53333333333,1.77777777778,21.0,21.0,27.0,23.0,14.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,74.0,81.0,78.0,83.0,80.0,85.0,78.0,90.0,86.0,84.0,85.0,1.0625,1.05405405405,1.11111111111,1.10256410256,1.01204819277,1.0625,105.0,111.0,111.0,104.0,122.0,101.0,1.14130434783,1.29069767442,1.1935483871,1.19540229885,1.24489795918,1.13483146067,92.0,86.0,93.0,87.0,98.0,89.0,54.0,654.0,146.0,508.0,0.0,69.0,476.0,545.0,131.0,1.2,2.11594202899,1.06722689076,1.44,1.728,1.09544511501,1.28784244414,1.461484122,1.06528468527,1.54977092878,1.92930666644,1.1157499537,1.4289866561,1.70821393373,1.09334454718,1.42455775234,1.70027860763,1.09249640141,1.66590048675,2.15017388406,1.13608876168,1.30257561437,1.48663521205,1.13897323635,1.21554286569,0.0,0.0,0.0,0.0,0.0,0.0,7396.0,636056.0,9.2736184955,0.0,0.0,0.0,8649.0,804357.0,9.64365076099,7569.0,658503.0,9.32737905309,297025.0,161878625.0,23.3452350599,9604.0,941192.0,9.89949493661,7921.0,704969.0,9.43398113206,11D,19H,20M
2016-10-11 16:00:00,12.0,12.0,9.0,15.0,9.0,11.0,33.0,21.0,18.0,38.0,16.0,28.0,2.75,1.75,2.0,2.53333333333,1.77777777778,2.54545454545,21.0,27.0,23.0,14.0,25.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,81.0,78.0,83.0,80.0,107.0,78.0,90.0,86.0,84.0,85.0,113.0,1.05405405405,1.11111111111,1.10256410256,1.01204819277,1.0625,1.05607476636,111.0,111.0,104.0,122.0,101.0,141.0,1.29069767442,1.1935483871,1.19540229885,1.24489795918,1.13483146067,1.19491525424,86.0,93.0,87.0,98.0,89.0,118.0,51.0,690.0,154.0,536.0,0.0,68.0,503.0,571.0,148.0,1.20840630473,2.26470588235,1.06560636183,1.46024579731,1.76457022792,1.09927535437,1.42782246481,1.70612684354,1.09312179296,1.28784244414,1.461484122,1.06528468527,1.54977092878,1.92930666644,1.1157499537,1.4289866561,1.70821393373,1.09334454718,1.42455775234,1.70027860763,1.09249640141,1.66590048675,2.15017388406,1.13551691837,1.21001405218,0.0,0.0,0.0,0.0,0.0,0.0,8649.0,804357.0,9.64365076099,0.0,0.0,0.0,7569.0,658503.0,9.32737905309,9604.0,941192.0,9.89949493661,326041.0,186169411.0,23.8956062907,7921.0,704969.0,9.43398113206,13924.0,1643032.0,10.8627804912,11D,19H,40M
2016-10-11 16:20:00,12.0,9.0,15.0,9.0,11.0,9.0,21.0,18.0,38.0,16.0,28.0,17.0,1.75,2.0,2.53333333333,1.77777777778,2.54545454545,1.88888888889,27.0,23.0,14.0,25.0,38.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,78.0,83.0,80.0,107.0,69.0,90.0,86.0,84.0,85.0,113.0,70.0,1.11111111111,1.10256410256,1.01204819277,1.0625,1.05607476636,1.01449275362,111.0,104.0,122.0,101.0,141.0,87.0,1.1935483871,1.19540229885,1.24489795918,1.13483146067,1.19491525424,1.11538461538,93.0,87.0,98.0,89.0,118.0,78.0,46.0,666.0,138.0,528.0,0.0,65.0,498.0,563.0,147.0,1.18294849023,2.12307692308,1.06024096386,1.39936713054,1.65537923435,1.08763435503,1.24408284024,1.38763086026,1.05611770906,1.42782246481,1.70612684354,1.09312179296,1.28784244414,1.461484122,1.06528468527,1.54977092878,1.92930666644,1.1157499537,1.4289866561,1.70821393373,1.09334454718,1.42455775234,1.70027860763,1.12411090144,1.19182842562,0.0,0.0,0.0,0.0,0.0,0.0,7569.0,658503.0,9.32737905309,0.0,0.0,0.0,9604.0,941192.0,9.89949493661,7921.0,704969.0,9.43398113206,316969.0,178453547.0,23.7276210354,13924.0,1643032.0,10.8627804912,6084.0,474552.0,8.83176086633,11D,20H,0M
2016-10-11 16:40:00,9.0,15.0,9.0,11.0,9.0,4.0,18.0,38.0,16.0,28.0,17.0,10.0,2.0,2.53333333333,1.77777777778,2.54545454545,1.88888888889,2.5,23.0,14.0,25.0,38.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,83.0,80.0,107.0,69.0,72.0,86.0,84.0,85.0,113.0,70.0,74.0,1.10256410256,1.01204819277,1.0625,1.05607476636,1.01449275362,1.02777777778,104.0,122.0,101.0,141.0,87.0,84.0,1.19540229885,1.24489795918,1.13483146067,1.19491525424,1.11538461538,1.10526315789,87.0,98.0,89.0,118.0,78.0,76.0,37.0,639.0,127.0,512.0,0.0,57.0,489.0,546.0,145.0,1.17032967033,2.22807017544,1.04703476483,1.36967153725,1.60296723865,1.08181776207,1.2216066482,1.35019682169,1.05131496608,1.24408284024,1.38763086026,1.05611770906,1.42782246481,1.70612684354,1.09312179296,1.28784244414,1.461484122,1.06528468527,1.54977092878,1.92930666644,1.1157499537,1.4289866561,1.70821393373,1.09628179875,1.14784515534,0.0,0.0,0.0,0.0,0.0,0.0,9604.0,941192.0,9.89949493661,0.0,0.0,0.0,7921.0,704969.0,9.43398113206,13924.0,1643032.0,10.8627804912,298116.0,162771336.0,23.3666428911,6084.0,474552.0,8.83176086633,5776.0,438976.0,8.71779788708,11D,20H,20M
2016-10-11 17:00:00,15.0,9.0,11.0,9.0,4.0,6.0,38.0,16.0,28.0,17.0,10.0,16.0,2.53333333333,1.77777777778,2.54545454545,1.88888888889,2.5,2.66666666667,14.0,25.0,38.0,20.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,80.0,107.0,69.0,72.0,69.0,84.0,85.0,113.0,70.0,74.0,74.0,1.01204819277,1.0625,1.05607476636,1.01449275362,1.02777777778,1.07246376812,122.0,101.0,141.0,87.0,84.0,90.0,1.24489795918,1.13483146067,1.19491525424,1.11538461538,1.10526315789,1.2,98.0,89.0,118.0,78.0,76.0,75.0,52.0,625.0,125.0,500.0,0.0,54.0,480.0,534.0,145.0,1.17041198502,2.31481481481,1.04166666667,1.36986421468,1.6033054947,1.08185580602,1.44,1.728,1.09544511501,1.2216066482,1.35019682169,1.05131496608,1.24408284024,1.38763086026,1.05611770906,1.42782246481,1.70612684354,1.09312179296,1.28784244414,1.461484122,1.06528468527,1.54977092878,1.92930666644,1.08506944444,1.1302806713,0.0,0.0,0.0,0.0,0.0,0.0,7921.0,704969.0,9.43398113206,0.0,0.0,0.0,13924.0,1643032.0,10.8627804912,6084.0,474552.0,8.83176086633,285156.0,152273304.0,23.1084400166,5776.0,438976.0,8.71779788708,5625.0,421875.0,8.66025403784,11D,20H,40M
2016-10-11 17:20:00,9.0,11.0,9.0,4.0,6.0,8.0,16.0,28.0,17.0,10.0,16.0,19.0,1.77777777778,2.54545454545,1.88888888889,2.5,2.66666666667,2.375,25.0,38.0,20.0,25.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,107.0,69.0,72.0,69.0,62.0,85.0,113.0,70.0,74.0,74.0,65.0,1.0625,1.05607476636,1.01449275362,1.02777777778,1.07246376812,1.04838709677,101.0,141.0,87.0,84.0,90.0,84.0,1.13483146067,1.19491525424,1.11538461538,1.10526315789,1.2,1.2,89.0,118.0,78.0,76.0,75.0,70.0,37.0,587.0,106.0,481.0,0.0,47.0,459.0,506.0,151.0,1.16007905138,2.25531914894,1.04793028322,1.34578340546,1.56121513637,1.07706965949,1.44,1.728,1.09544511501,1.44,1.728,1.09544511501,1.2216066482,1.35019682169,1.05131496608,1.24408284024,1.38763086026,1.05611770906,1.42782246481,1.70612684354,1.09312179296,1.28784244414,1.461484122,1.0981578785,1.15079289664,0.0,0.0,0.0,0.0,0.0,0.0,13924.0,1643032.0,10.8627804912,0.0,0.0,0.0,6084.0,474552.0,8.83176086633,5776.0,438976.0,8.71779788708,256036.0,129554216.0,22.4944437584,5625.0,421875.0,8.66025403784,4900.0,343000.0,8.36660026534,11D,21H,0M
2016-10-11 17:40:00,11.0,9.0,4.0,6.0,8.0,5.0,28.0,17.0,10.0,16.0,19.0,17.0,2.54545454545,1.88888888889,2.5,2.66666666667,2.375,3.4,38.0,20.0,25.0,23.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,69.0,72.0,69.0,62.0,49.0,113.0,70.0,74.0,74.0,65.0,49.0,1.05607476636,1.01449275362,1.02777777778,1.07246376812,1.04838709677,1.0,141.0,87.0,84.0,90.0,84.0,66.0,1.19491525424,1.11538461538,1.10526315789,1.2,1.2,1.22222222222,118.0,78.0,76.0,75.0,70.0,54.0,37.0,552.0,107.0,445.0,0.0,43.0,428.0,471.0,144.0,1.17197452229,2.48837209302,1.03971962617,1.3735242809,1.60973546297,1.08257772113,1.49382716049,1.82578875171,1.10554159679,1.44,1.728,1.09544511501,1.44,1.728,1.09544511501,1.2216066482,1.35019682169,1.05131496608,1.24408284024,1.38763086026,1.05611770906,1.42782246481,1.70612684354,1.08101690104,1.12395448823,0.0,0.0,0.0,0.0,0.0,0.0,6084.0,474552.0,8.83176086633,0.0,0.0,0.0,5776.0,438976.0,8.71779788708,5625.0,421875.0,8.66025403784,221841.0,104487111.0,21.7025344142,4900.0,343000.0,8.36660026534,2916.0,157464.0,7.34846922835,11D,21H,20M
