,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,etc_model0,etc_model1,etc_model2,etc_model3,etc_model4,etc_model5,no_etc_count0,no_etc_count1,no_etc_count2,no_etc_count3,no_etc_count4,no_etc_count5,no_etc_model0,no_etc_model1,no_etc_model2,no_etc_model3,no_etc_model4,no_etc_model5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,etc_all_model,etc_all_count,etc_avg_model,cargo_all_model,passenger_all_model,cargo_all_count,passenger_all_count,cargo_avg_model,passenger_avg_model,volume_all,vehicle_avg_model,day,hour,minute,week,weekend
350,7.0,3.0,3.0,5.0,5.0,10.0,14.0,5.0,8.0,15.0,9.0,21.0,2.0,1.66666666667,2.66666666667,3.0,1.8,2.1,7.0,10.0,8.0,6.0,1.0,2.0,10.0,10.0,8.0,6.0,1.0,2.0,23.0,21.0,21.0,25.0,16.0,27.0,30.0,26.0,26.0,39.0,21.0,39.0,23.0,28.0,26.0,26.0,12.0,19.0,26.0,31.0,26.0,30.0,13.0,20.0,1.13043478261,1.10714285714,1.0,1.15384615385,1.08333333333,1.05263157895,40.0,36.0,34.0,45.0,22.0,41.0,1.33333333333,1.16129032258,1.1724137931,1.45161290323,1.29411764706,1.41379310345,30.0,31.0,29.0,31.0,17.0,29.0,15.0,218.0,37.0,34.0,1.08823529412,72.0,146.0,33.0,134.0,2.18181818182,1.08955223881,167.0,1.30538922156,22,23,0,5,1
351,3.0,3.0,5.0,5.0,10.0,4.0,5.0,8.0,15.0,9.0,21.0,12.0,1.66666666667,2.66666666667,3.0,1.8,2.1,3.0,10.0,8.0,6.0,1.0,2.0,3.0,10.0,8.0,6.0,1.0,2.0,3.0,21.0,21.0,25.0,16.0,27.0,11.0,26.0,26.0,39.0,21.0,39.0,19.0,28.0,26.0,26.0,12.0,19.0,10.0,31.0,26.0,30.0,13.0,20.0,10.0,1.10714285714,1.0,1.15384615385,1.08333333333,1.05263157895,1.0,36.0,34.0,45.0,22.0,41.0,22.0,1.16129032258,1.1724137931,1.45161290323,1.29411764706,1.41379310345,1.57142857143,31.0,29.0,31.0,17.0,29.0,14.0,18.0,200.0,30.0,30.0,1.0,70.0,130.0,30.0,121.0,2.33333333333,1.07438016529,151.0,1.32450331126,22,23,20,5,1
352,3.0,5.0,5.0,10.0,4.0,5.0,8.0,15.0,9.0,21.0,12.0,14.0,2.66666666667,3.0,1.8,2.1,3.0,2.8,8.0,6.0,1.0,2.0,3.0,3.0,8.0,6.0,1.0,2.0,3.0,6.0,21.0,25.0,16.0,27.0,11.0,12.0,26.0,39.0,21.0,39.0,19.0,21.0,26.0,26.0,12.0,19.0,10.0,10.0,26.0,30.0,13.0,20.0,10.0,13.0,1.0,1.15384615385,1.08333333333,1.05263157895,1.0,1.3,34.0,45.0,22.0,41.0,22.0,27.0,1.1724137931,1.45161290323,1.29411764706,1.41379310345,1.57142857143,1.8,29.0,31.0,17.0,29.0,14.0,15.0,20.0,191.0,26.0,23.0,1.13043478261,79.0,112.0,32.0,103.0,2.46875,1.08737864078,135.0,1.41481481481,22,23,40,5,1
353,5.0,5.0,10.0,4.0,5.0,8.0,15.0,9.0,21.0,12.0,14.0,18.0,3.0,1.8,2.1,3.0,2.8,2.25,6.0,1.0,2.0,3.0,3.0,1.0,6.0,1.0,2.0,3.0,6.0,1.0,25.0,16.0,27.0,11.0,12.0,17.0,39.0,21.0,39.0,19.0,21.0,27.0,26.0,12.0,19.0,10.0,10.0,10.0,30.0,13.0,20.0,10.0,13.0,10.0,1.15384615385,1.08333333333,1.05263157895,1.0,1.3,1.0,45.0,22.0,41.0,22.0,27.0,28.0,1.45161290323,1.29411764706,1.41379310345,1.57142857143,1.8,1.55555555556,31.0,17.0,29.0,14.0,15.0,18.0,81.0,185.0,19.0,16.0,1.1875,89.0,96.0,37.0,87.0,2.40540540541,1.10344827586,124.0,1.49193548387,23,0,0,6,1
354,5.0,10.0,4.0,5.0,8.0,5.0,9.0,21.0,12.0,14.0,18.0,12.0,1.8,2.1,3.0,2.8,2.25,2.4,1.0,2.0,3.0,3.0,1.0,9.0,1.0,2.0,3.0,6.0,1.0,9.0,16.0,27.0,11.0,12.0,17.0,11.0,21.0,39.0,19.0,21.0,27.0,18.0,12.0,19.0,10.0,10.0,10.0,15.0,13.0,20.0,10.0,13.0,10.0,15.0,1.08333333333,1.05263157895,1.0,1.3,1.0,1.0,22.0,41.0,22.0,27.0,28.0,27.0,1.29411764706,1.41379310345,1.57142857143,1.8,1.55555555556,1.35,17.0,29.0,14.0,15.0,18.0,20.0,46.0,167.0,22.0,19.0,1.15789473684,86.0,81.0,37.0,76.0,2.32432432432,1.06578947368,113.0,1.47787610619,23,0,20,6,1
355,10.0,4.0,5.0,8.0,5.0,19.0,21.0,12.0,14.0,18.0,12.0,29.0,2.1,3.0,2.8,2.25,2.4,1.52631578947,2.0,3.0,3.0,1.0,9.0,22.0,2.0,3.0,6.0,1.0,9.0,31.0,27.0,11.0,12.0,17.0,11.0,59.0,39.0,19.0,21.0,27.0,18.0,82.0,19.0,10.0,10.0,10.0,15.0,62.0,20.0,10.0,13.0,10.0,15.0,84.0,1.05263157895,1.0,1.3,1.0,1.0,1.35483870968,41.0,22.0,27.0,28.0,27.0,113.0,1.41379310345,1.57142857143,1.8,1.55555555556,1.35,1.3950617284,29.0,14.0,15.0,18.0,20.0,81.0,37.0,258.0,52.0,40.0,1.3,106.0,152.0,51.0,126.0,2.07843137255,1.20634920635,177.0,1.45762711864,23,0,40,6,1
356,4.0,5.0,8.0,5.0,19.0,10.0,12.0,14.0,18.0,12.0,29.0,19.0,3.0,2.8,2.25,2.4,1.52631578947,1.9,3.0,3.0,1.0,9.0,22.0,9.0,3.0,6.0,1.0,9.0,31.0,18.0,11.0,12.0,17.0,11.0,59.0,37.0,19.0,21.0,27.0,18.0,82.0,51.0,10.0,10.0,10.0,15.0,62.0,36.0,10.0,13.0,10.0,15.0,84.0,50.0,1.0,1.3,1.0,1.0,1.35483870968,1.38888888889,22.0,27.0,28.0,27.0,113.0,69.0,1.57142857143,1.8,1.55555555556,1.35,1.3950617284,1.5,14.0,15.0,18.0,20.0,81.0,46.0,6.0,286.0,68.0,47.0,1.44680851064,104.0,182.0,51.0,143.0,2.03921568627,1.27272727273,194.0,1.47422680412,23,1,0,6,1
357,5.0,8.0,5.0,19.0,10.0,5.0,14.0,18.0,12.0,29.0,19.0,16.0,2.8,2.25,2.4,1.52631578947,1.9,3.2,3.0,1.0,9.0,22.0,9.0,12.0,6.0,1.0,9.0,31.0,18.0,15.0,12.0,17.0,11.0,59.0,37.0,25.0,21.0,27.0,18.0,82.0,51.0,38.0,10.0,10.0,15.0,62.0,36.0,32.0,13.0,10.0,15.0,84.0,50.0,37.0,1.3,1.0,1.0,1.35483870968,1.38888888889,1.15625,27.0,28.0,27.0,113.0,69.0,53.0,1.8,1.55555555556,1.35,1.3950617284,1.5,1.43243243243,15.0,18.0,20.0,81.0,46.0,37.0,10.0,317.0,80.0,56.0,1.42857142857,108.0,209.0,52.0,165.0,2.07692307692,1.26666666667,217.0,1.46082949309,23,1,20,6,1
358,8.0,5.0,19.0,10.0,5.0,1.0,18.0,12.0,29.0,19.0,16.0,2.0,2.25,2.4,1.52631578947,1.9,3.2,2.0,1.0,9.0,22.0,9.0,12.0,0.0,1.0,9.0,31.0,18.0,15.0,0.0,17.0,11.0,59.0,37.0,25.0,6.0,27.0,18.0,82.0,51.0,38.0,7.0,10.0,15.0,62.0,36.0,32.0,5.0,10.0,15.0,84.0,50.0,37.0,5.0,1.0,1.0,1.35483870968,1.38888888889,1.15625,1.0,28.0,27.0,113.0,69.0,53.0,7.0,1.55555555556,1.35,1.3950617284,1.5,1.43243243243,1.16666666667,18.0,20.0,81.0,46.0,37.0,6.0,7.0,297.0,74.0,53.0,1.39622641509,96.0,201.0,48.0,160.0,2.0,1.25625,208.0,1.42788461538,23,1,40,6,1
359,5.0,19.0,10.0,5.0,1.0,3.0,12.0,29.0,19.0,16.0,2.0,5.0,2.4,1.52631578947,1.9,3.2,2.0,1.66666666667,9.0,22.0,9.0,12.0,0.0,0.0,9.0,31.0,18.0,15.0,0.0,0.0,11.0,59.0,37.0,25.0,6.0,10.0,18.0,82.0,51.0,38.0,7.0,13.0,15.0,62.0,36.0,32.0,5.0,7.0,15.0,84.0,50.0,37.0,5.0,8.0,1.0,1.35483870968,1.38888888889,1.15625,1.0,1.14285714286,27.0,113.0,69.0,53.0,7.0,13.0,1.35,1.3950617284,1.5,1.43243243243,1.16666666667,1.3,20.0,81.0,46.0,37.0,6.0,10.0,7.0,282.0,73.0,52.0,1.40384615385,83.0,199.0,43.0,157.0,1.93023255814,1.26751592357,200.0,1.41,23,2,0,6,1
360,19.0,10.0,5.0,1.0,3.0,4.0,29.0,19.0,16.0,2.0,5.0,17.0,1.52631578947,1.9,3.2,2.0,1.66666666667,4.25,22.0,9.0,12.0,0.0,0.0,0.0,31.0,18.0,15.0,0.0,0.0,0.0,59.0,37.0,25.0,6.0,10.0,7.0,82.0,51.0,38.0,7.0,13.0,20.0,62.0,36.0,32.0,5.0,7.0,3.0,84.0,50.0,37.0,5.0,8.0,3.0,1.35483870968,1.38888888889,1.15625,1.0,1.14285714286,1.0,113.0,69.0,53.0,7.0,13.0,20.0,1.3950617284,1.5,1.43243243243,1.16666666667,1.3,2.85714285714,81.0,46.0,37.0,6.0,10.0,7.0,7.0,275.0,64.0,43.0,1.48837209302,88.0,187.0,42.0,145.0,2.09523809524,1.28965517241,187.0,1.47058823529,23,2,20,6,1
361,10.0,5.0,1.0,3.0,4.0,5.0,19.0,16.0,2.0,5.0,17.0,13.0,1.9,3.2,2.0,1.66666666667,4.25,2.6,9.0,12.0,0.0,0.0,0.0,1.0,18.0,15.0,0.0,0.0,0.0,1.0,37.0,25.0,6.0,10.0,7.0,6.0,51.0,38.0,7.0,13.0,20.0,14.0,36.0,32.0,5.0,7.0,3.0,2.0,50.0,37.0,5.0,8.0,3.0,2.0,1.38888888889,1.15625,1.0,1.14285714286,1.0,1.0,69.0,53.0,7.0,13.0,20.0,15.0,1.5,1.43243243243,1.16666666667,1.3,2.85714285714,2.14285714286,46.0,37.0,6.0,10.0,7.0,7.0,4.0,177.0,34.0,22.0,1.54545454545,72.0,105.0,28.0,85.0,2.57142857143,1.23529411765,113.0,1.56637168142,23,2,40,6,1
362,5.0,1.0,3.0,4.0,5.0,5.0,16.0,2.0,5.0,17.0,13.0,9.0,3.2,2.0,1.66666666667,4.25,2.6,1.8,12.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,25.0,6.0,10.0,7.0,6.0,7.0,38.0,7.0,13.0,20.0,14.0,11.0,32.0,5.0,7.0,3.0,2.0,2.0,37.0,5.0,8.0,3.0,2.0,2.0,1.15625,1.0,1.14285714286,1.0,1.0,1.0,53.0,7.0,13.0,20.0,15.0,11.0,1.43243243243,1.16666666667,1.3,2.85714285714,2.14285714286,1.57142857143,37.0,6.0,10.0,7.0,7.0,7.0,8.0,119.0,16.0,13.0,1.23076923077,62.0,57.0,23.0,51.0,2.69565217391,1.11764705882,74.0,1.60810810811,23,3,0,6,1
363,1.0,3.0,4.0,5.0,5.0,3.0,2.0,5.0,17.0,13.0,9.0,4.0,2.0,1.66666666667,4.25,2.6,1.8,1.33333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,10.0,7.0,6.0,7.0,3.0,7.0,13.0,20.0,14.0,11.0,4.0,5.0,7.0,3.0,2.0,2.0,1.0,5.0,8.0,3.0,2.0,2.0,1.0,1.0,1.14285714286,1.0,1.0,1.0,1.0,7.0,13.0,20.0,15.0,11.0,5.0,1.16666666667,1.3,2.85714285714,2.14285714286,1.57142857143,1.25,6.0,10.0,7.0,7.0,7.0,4.0,9.0,71.0,2.0,2.0,1.0,50.0,21.0,21.0,20.0,2.38095238095,1.05,41.0,1.73170731707,23,3,20,6,1
364,3.0,4.0,5.0,5.0,3.0,5.0,5.0,17.0,13.0,9.0,4.0,9.0,1.66666666667,4.25,2.6,1.8,1.33333333333,1.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,7.0,6.0,7.0,3.0,8.0,13.0,20.0,14.0,11.0,4.0,12.0,7.0,3.0,2.0,2.0,1.0,3.0,8.0,3.0,2.0,2.0,1.0,3.0,1.14285714286,1.0,1.0,1.0,1.0,1.0,13.0,20.0,15.0,11.0,5.0,12.0,1.3,2.85714285714,2.14285714286,1.57142857143,1.25,1.5,10.0,7.0,7.0,7.0,4.0,8.0,15.0,76.0,2.0,2.0,1.0,57.0,19.0,25.0,18.0,2.28,1.05555555556,43.0,1.76744186047,23,3,40,6,1
365,4.0,5.0,5.0,3.0,5.0,7.0,17.0,13.0,9.0,4.0,9.0,12.0,4.25,2.6,1.8,1.33333333333,1.8,1.71428571429,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,6.0,7.0,3.0,8.0,9.0,20.0,14.0,11.0,4.0,12.0,15.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5,20.0,15.0,11.0,5.0,12.0,15.0,2.85714285714,2.14285714286,1.57142857143,1.25,1.5,1.66666666667,7.0,7.0,7.0,4.0,8.0,9.0,15.0,78.0,2.0,2.0,1.0,64.0,14.0,29.0,13.0,2.20689655172,1.07692307692,42.0,1.85714285714,23,4,0,6,1
366,5.0,5.0,3.0,5.0,7.0,11.0,13.0,9.0,4.0,9.0,12.0,19.0,2.6,1.8,1.33333333333,1.8,1.71428571429,1.72727272727,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,3.0,8.0,9.0,15.0,14.0,11.0,4.0,12.0,15.0,23.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.5,1.0,15.0,11.0,5.0,12.0,15.0,23.0,2.14285714286,1.57142857143,1.25,1.5,1.66666666667,1.53333333333,7.0,7.0,4.0,8.0,9.0,15.0,14.0,81.0,2.0,2.0,1.0,66.0,15.0,36.0,14.0,1.83333333333,1.07142857143,50.0,1.62,23,4,20,6,1
367,5.0,3.0,5.0,7.0,11.0,9.0,9.0,4.0,9.0,12.0,19.0,15.0,1.8,1.33333333333,1.8,1.71428571429,1.72727272727,1.66666666667,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,3.0,8.0,9.0,15.0,13.0,11.0,4.0,12.0,15.0,23.0,19.0,2.0,1.0,3.0,2.0,4.0,6.0,2.0,1.0,3.0,3.0,4.0,6.0,1.0,1.0,1.0,1.5,1.0,1.0,11.0,5.0,12.0,15.0,23.0,21.0,1.57142857143,1.25,1.5,1.66666666667,1.53333333333,1.4,7.0,4.0,8.0,9.0,15.0,15.0,28.0,87.0,3.0,3.0,1.0,68.0,19.0,40.0,18.0,1.7,1.05555555556,58.0,1.5,23,4,40,6,1
368,3.0,5.0,7.0,11.0,9.0,8.0,4.0,9.0,12.0,19.0,15.0,10.0,1.33333333333,1.8,1.71428571429,1.72727272727,1.66666666667,1.25,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,8.0,9.0,15.0,13.0,13.0,4.0,12.0,15.0,23.0,19.0,15.0,1.0,3.0,2.0,4.0,6.0,6.0,1.0,3.0,3.0,4.0,6.0,6.0,1.0,1.0,1.5,1.0,1.0,1.0,5.0,12.0,15.0,23.0,21.0,16.0,1.25,1.5,1.66666666667,1.53333333333,1.4,1.14285714286,4.0,8.0,9.0,15.0,15.0,14.0,22.0,92.0,4.0,4.0,1.0,69.0,23.0,43.0,22.0,1.60465116279,1.04545454545,65.0,1.41538461538,23,5,0,6,1
369,5.0,7.0,11.0,9.0,8.0,13.0,9.0,12.0,19.0,15.0,10.0,38.0,1.8,1.71428571429,1.72727272727,1.66666666667,1.25,2.92307692308,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,8.0,9.0,15.0,13.0,13.0,26.0,12.0,15.0,23.0,19.0,15.0,51.0,3.0,2.0,4.0,6.0,6.0,15.0,3.0,3.0,4.0,6.0,6.0,15.0,1.0,1.5,1.0,1.0,1.0,1.0,12.0,15.0,23.0,21.0,16.0,53.0,1.5,1.66666666667,1.53333333333,1.4,1.14285714286,1.89285714286,8.0,9.0,15.0,15.0,14.0,28.0,29.0,140.0,5.0,5.0,1.0,103.0,37.0,53.0,36.0,1.94339622642,1.02777777778,89.0,1.57303370787,23,5,20,6,1
370,7.0,11.0,9.0,8.0,13.0,12.0,12.0,19.0,15.0,10.0,38.0,17.0,1.71428571429,1.72727272727,1.66666666667,1.25,2.92307692308,1.41666666667,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,9.0,15.0,13.0,13.0,26.0,21.0,15.0,23.0,19.0,15.0,51.0,26.0,2.0,4.0,6.0,6.0,15.0,10.0,3.0,4.0,6.0,6.0,15.0,10.0,1.5,1.0,1.0,1.0,1.0,1.0,15.0,23.0,21.0,16.0,53.0,27.0,1.66666666667,1.53333333333,1.4,1.14285714286,1.89285714286,1.22727272727,9.0,15.0,15.0,14.0,28.0,22.0,24.0,155.0,6.0,6.0,1.0,111.0,44.0,60.0,43.0,1.85,1.02325581395,103.0,1.50485436893,23,5,40,6,1
371,11.0,9.0,8.0,13.0,12.0,21.0,19.0,15.0,10.0,38.0,17.0,37.0,1.72727272727,1.66666666667,1.25,2.92307692308,1.41666666667,1.7619047619,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,15.0,13.0,13.0,26.0,21.0,29.0,23.0,19.0,15.0,51.0,26.0,45.0,4.0,6.0,6.0,15.0,10.0,8.0,4.0,6.0,6.0,15.0,10.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,21.0,16.0,53.0,27.0,45.0,1.53333333333,1.4,1.14285714286,1.89285714286,1.22727272727,1.55172413793,15.0,15.0,14.0,28.0,22.0,29.0,26.0,185.0,6.0,6.0,1.0,136.0,49.0,74.0,49.0,1.83783783784,1.0,123.0,1.50406504065,23,6,0,6,1
372,9.0,8.0,13.0,12.0,21.0,16.0,15.0,10.0,38.0,17.0,37.0,30.0,1.66666666667,1.25,2.92307692308,1.41666666667,1.7619047619,1.875,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,13.0,13.0,26.0,21.0,29.0,24.0,19.0,15.0,51.0,26.0,45.0,38.0,6.0,6.0,15.0,10.0,8.0,8.0,6.0,6.0,15.0,10.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,16.0,53.0,27.0,45.0,38.0,1.4,1.14285714286,1.89285714286,1.22727272727,1.55172413793,1.58333333333,15.0,14.0,28.0,22.0,29.0,24.0,50.0,200.0,6.0,6.0,1.0,147.0,53.0,79.0,53.0,1.86075949367,1.0,132.0,1.51515151515,23,6,20,6,1
373,8.0,13.0,12.0,21.0,16.0,9.0,10.0,38.0,17.0,37.0,30.0,19.0,1.25,2.92307692308,1.41666666667,1.7619047619,1.875,2.11111111111,1.0,2.0,1.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,6.0,13.0,26.0,21.0,29.0,24.0,21.0,15.0,51.0,26.0,45.0,38.0,31.0,6.0,15.0,10.0,8.0,8.0,17.0,6.0,15.0,10.0,8.0,8.0,18.0,1.0,1.0,1.0,1.0,1.0,1.05882352941,16.0,53.0,27.0,45.0,38.0,37.0,1.14285714286,1.89285714286,1.22727272727,1.55172413793,1.58333333333,1.42307692308,14.0,28.0,22.0,29.0,24.0,26.0,33.0,216.0,10.0,9.0,1.11111111111,151.0,65.0,79.0,64.0,1.91139240506,1.015625,143.0,1.51048951049,23,6,40,6,1
374,13.0,12.0,21.0,16.0,9.0,27.0,38.0,17.0,37.0,30.0,19.0,59.0,2.92307692308,1.41666666667,1.7619047619,1.875,2.11111111111,2.18518518519,2.0,1.0,0.0,0.0,5.0,6.0,2.0,1.0,0.0,0.0,6.0,8.0,26.0,21.0,29.0,24.0,21.0,44.0,51.0,26.0,45.0,38.0,31.0,76.0,15.0,10.0,8.0,8.0,17.0,23.0,15.0,10.0,8.0,8.0,18.0,25.0,1.0,1.0,1.0,1.0,1.05882352941,1.08695652174,53.0,27.0,45.0,38.0,37.0,84.0,1.89285714286,1.22727272727,1.55172413793,1.58333333333,1.42307692308,1.68,28.0,22.0,29.0,24.0,26.0,50.0,45.0,284.0,17.0,14.0,1.21428571429,200.0,84.0,98.0,81.0,2.04081632653,1.03703703704,179.0,1.58659217877,23,7,0,6,1
375,12.0,21.0,16.0,9.0,27.0,15.0,17.0,37.0,30.0,19.0,59.0,30.0,1.41666666667,1.7619047619,1.875,2.11111111111,2.18518518519,2.0,1.0,0.0,0.0,5.0,6.0,6.0,1.0,0.0,0.0,6.0,8.0,9.0,21.0,29.0,24.0,21.0,44.0,27.0,26.0,45.0,38.0,31.0,76.0,42.0,10.0,8.0,8.0,17.0,23.0,18.0,10.0,8.0,8.0,18.0,25.0,21.0,1.0,1.0,1.0,1.05882352941,1.08695652174,1.16666666667,27.0,45.0,38.0,37.0,84.0,51.0,1.22727272727,1.55172413793,1.58333333333,1.42307692308,1.68,1.54545454545,22.0,29.0,24.0,26.0,50.0,33.0,41.0,282.0,24.0,18.0,1.33333333333,192.0,90.0,100.0,84.0,1.92,1.07142857143,184.0,1.53260869565,23,7,20,6,1
376,21.0,16.0,9.0,27.0,15.0,20.0,37.0,30.0,19.0,59.0,30.0,38.0,1.7619047619,1.875,2.11111111111,2.18518518519,2.0,1.9,0.0,0.0,5.0,6.0,6.0,6.0,0.0,0.0,6.0,8.0,9.0,9.0,29.0,24.0,21.0,44.0,27.0,39.0,45.0,38.0,31.0,76.0,42.0,59.0,8.0,8.0,17.0,23.0,18.0,25.0,8.0,8.0,18.0,25.0,21.0,30.0,1.0,1.0,1.05882352941,1.08695652174,1.16666666667,1.2,45.0,38.0,37.0,84.0,51.0,68.0,1.55172413793,1.58333333333,1.42307692308,1.68,1.54545454545,1.51111111111,29.0,24.0,26.0,50.0,33.0,45.0,66.0,323.0,32.0,23.0,1.39130434783,213.0,110.0,108.0,99.0,1.97222222222,1.11111111111,207.0,1.56038647343,23,7,40,6,1
377,16.0,9.0,27.0,15.0,20.0,12.0,30.0,19.0,59.0,30.0,38.0,18.0,1.875,2.11111111111,2.18518518519,2.0,1.9,1.5,0.0,5.0,6.0,6.0,6.0,6.0,0.0,6.0,8.0,9.0,9.0,9.0,24.0,21.0,44.0,27.0,39.0,35.0,38.0,31.0,76.0,42.0,59.0,44.0,8.0,17.0,23.0,18.0,25.0,29.0,8.0,18.0,25.0,21.0,30.0,35.0,1.0,1.05882352941,1.08695652174,1.16666666667,1.2,1.20689655172,38.0,37.0,84.0,51.0,68.0,53.0,1.58333333333,1.42307692308,1.68,1.54545454545,1.51111111111,1.29268292683,24.0,26.0,50.0,33.0,45.0,41.0,57.0,331.0,41.0,29.0,1.41379310345,194.0,137.0,99.0,120.0,1.9595959596,1.14166666667,219.0,1.51141552511,23,8,0,6,1
378,9.0,27.0,15.0,20.0,12.0,16.0,19.0,59.0,30.0,38.0,18.0,37.0,2.11111111111,2.18518518519,2.0,1.9,1.5,2.3125,5.0,6.0,6.0,6.0,6.0,12.0,6.0,8.0,9.0,9.0,9.0,17.0,21.0,44.0,27.0,39.0,35.0,54.0,31.0,76.0,42.0,59.0,44.0,80.0,17.0,23.0,18.0,25.0,29.0,50.0,18.0,25.0,21.0,30.0,35.0,60.0,1.05882352941,1.08695652174,1.16666666667,1.2,1.20689655172,1.2,37.0,84.0,51.0,68.0,53.0,97.0,1.42307692308,1.68,1.54545454545,1.51111111111,1.29268292683,1.4696969697,26.0,50.0,33.0,45.0,41.0,66.0,68.0,390.0,58.0,41.0,1.41463414634,201.0,189.0,99.0,162.0,2.0303030303,1.16666666667,261.0,1.49425287356,23,8,20,6,1
379,27.0,15.0,20.0,12.0,16.0,10.0,59.0,30.0,38.0,18.0,37.0,25.0,2.18518518519,2.0,1.9,1.5,2.3125,2.5,6.0,6.0,6.0,6.0,12.0,8.0,8.0,9.0,9.0,9.0,17.0,8.0,44.0,27.0,39.0,35.0,54.0,49.0,76.0,42.0,59.0,44.0,80.0,64.0,23.0,18.0,25.0,29.0,50.0,47.0,25.0,21.0,30.0,35.0,60.0,47.0,1.08695652174,1.16666666667,1.2,1.20689655172,1.2,1.0,84.0,51.0,68.0,53.0,97.0,72.0,1.68,1.54545454545,1.51111111111,1.29268292683,1.4696969697,1.26315789474,50.0,33.0,45.0,41.0,66.0,57.0,84.0,425.0,60.0,44.0,1.36363636364,207.0,218.0,100.0,192.0,2.07,1.13541666667,292.0,1.45547945205,23,8,40,6,1
380,15.0,20.0,12.0,16.0,10.0,16.0,30.0,38.0,18.0,37.0,25.0,45.0,2.0,1.9,1.5,2.3125,2.5,2.8125,6.0,6.0,6.0,12.0,8.0,9.0,9.0,9.0,9.0,17.0,8.0,20.0,27.0,39.0,35.0,54.0,49.0,59.0,42.0,59.0,44.0,80.0,64.0,84.0,18.0,25.0,29.0,50.0,47.0,52.0,21.0,30.0,35.0,60.0,47.0,59.0,1.16666666667,1.2,1.20689655172,1.2,1.0,1.13461538462,51.0,68.0,53.0,97.0,72.0,104.0,1.54545454545,1.51111111111,1.29268292683,1.4696969697,1.26315789474,1.52941176471,33.0,45.0,41.0,66.0,57.0,68.0,80.0,445.0,72.0,47.0,1.53191489362,193.0,252.0,89.0,221.0,2.16853932584,1.14027149321,310.0,1.43548387097,23,9,0,6,1
381,20.0,12.0,16.0,10.0,16.0,16.0,38.0,18.0,37.0,25.0,45.0,43.0,1.9,1.5,2.3125,2.5,2.8125,2.6875,6.0,6.0,12.0,8.0,9.0,19.0,9.0,9.0,17.0,8.0,20.0,29.0,39.0,35.0,54.0,49.0,59.0,65.0,59.0,44.0,80.0,64.0,84.0,95.0,25.0,29.0,50.0,47.0,52.0,68.0,30.0,35.0,60.0,47.0,59.0,81.0,1.2,1.20689655172,1.2,1.0,1.13461538462,1.19117647059,68.0,53.0,97.0,72.0,104.0,124.0,1.51111111111,1.29268292683,1.4696969697,1.26315789474,1.52941176471,1.47619047619,45.0,41.0,66.0,57.0,68.0,84.0,105.0,518.0,92.0,60.0,1.53333333333,206.0,312.0,90.0,271.0,2.28888888889,1.15129151292,361.0,1.43490304709,23,9,20,6,1
